name,family,exit_regime,status,n_trades,oos_trades,annual_return,sharpe,max_drawdown,win_rate,oos_sharpe,oos_annual_return,oos_max_drawdown,i_bar,vi_bar,g1_pass,sleeve_tag,x2_full_sharpe,x2_oos_sharpe,max_corr,note
rand_ce_p0.02_s1,random_baseline,ce,ok,563,170,0.0193,0.3184,-0.1489,0.6146,0.7369,0.0519,-0.0677,,,,,,,,p=0.02 seed=42051
rand_ce_p0.02_s2,random_baseline,ce,ok,555,183,-0.0299,-0.2798,-0.4238,0.5802,1.2522,0.1145,-0.0686,,,,,,,,p=0.02 seed=42052
rand_ce_p0.02_s3,random_baseline,ce,ok,522,165,0.0105,0.1529,-0.1446,0.5613,0.7106,0.0522,-0.058,,,,,,,,p=0.02 seed=42053
rand_ce_p0.02_s4,random_baseline,ce,ok,551,169,0.0075,0.1403,-0.1978,0.6116,0.6514,0.0469,-0.0711,,,,,,,,p=0.02 seed=42054
rand_ce_p0.02_s5,random_baseline,ce,ok,521,170,-0.0058,-0.0392,-0.2377,0.6084,0.6773,0.0598,-0.0817,,,,,,,,p=0.02 seed=42055
rand_ce_p0.02_s6,random_baseline,ce,ok,583,175,0.0083,0.1507,-0.2247,0.6364,0.4179,0.031,-0.0738,,,,,,,,p=0.02 seed=42056
rand_ce_p0.02_s7,random_baseline,ce,ok,541,174,-0.0085,-0.0453,-0.2552,0.5915,0.6724,0.0545,-0.0716,,,,,,,,p=0.02 seed=42057
rand_ce_p0.02_s8,random_baseline,ce,ok,513,148,0.0204,0.2409,-0.2007,0.6004,0.5668,0.0309,-0.0563,,,,,,,,p=0.02 seed=42058
rand_ce_p0.02_s9,random_baseline,ce,ok,508,160,-0.0178,-0.2182,-0.2487,0.5551,0.7643,0.0571,-0.0922,,,,,,,,p=0.02 seed=42059
rand_ce_p0.02_s10,random_baseline,ce,ok,595,160,-0.0025,0.0125,-0.3148,0.5966,1.0811,0.0811,-0.043,,,,,,,,p=0.02 seed=42060
rand_ce_p0.02_s11,random_baseline,ce,ok,544,175,0.0236,0.3872,-0.1412,0.636,1.1984,0.0844,-0.0451,,,,,,,,p=0.02 seed=42061
rand_ce_p0.02_s12,random_baseline,ce,ok,587,188,0.0157,0.2649,-0.1847,0.6303,0.8847,0.065,-0.0572,,,,,,,,p=0.02 seed=42062
rand_ce_p0.02_s13,random_baseline,ce,ok,543,163,0.0203,0.2606,-0.2335,0.593,1.0285,0.069,-0.0648,,,,,,,,p=0.02 seed=42063
rand_ce_p0.02_s14,random_baseline,ce,ok,585,159,0.0008,0.0448,-0.215,0.5983,0.1171,0.0059,-0.1031,,,,,,,,p=0.02 seed=42064
rand_ce_p0.02_s15,random_baseline,ce,ok,503,148,-0.0339,-0.3608,-0.2999,0.5527,0.0197,-0.0034,-0.0931,,,,,,,,p=0.02 seed=42065
rand_ce_p0.02_s16,random_baseline,ce,ok,532,170,-0.0431,-0.3454,-0.3739,0.5714,-0.5784,-0.0663,-0.1891,,,,,,,,p=0.02 seed=42066
rand_ce_p0.02_s17,random_baseline,ce,ok,546,177,0.0004,0.0497,-0.2651,0.5916,0.9911,0.0808,-0.0621,,,,,,,,p=0.02 seed=42067
rand_ce_p0.02_s18,random_baseline,ce,ok,543,162,-0.003,-0.005,-0.1681,0.5617,0.6318,0.048,-0.0474,,,,,,,,p=0.02 seed=42068
rand_ce_p0.02_s19,random_baseline,ce,ok,523,162,-0.0197,-0.2447,-0.3034,0.5698,0.6758,0.0508,-0.0578,,,,,,,,p=0.02 seed=42069
rand_ce_p0.02_s20,random_baseline,ce,ok,534,167,-0.0034,-0.0052,-0.1636,0.6067,-0.0836,-0.0116,-0.0864,,,,,,,,p=0.02 seed=42070
rand_ce_p0.02_s21,random_baseline,ce,ok,543,160,-0.0194,-0.2002,-0.2885,0.5562,0.3082,0.0227,-0.0917,,,,,,,,p=0.02 seed=42071
rand_ce_p0.02_s22,random_baseline,ce,ok,559,173,0.012,0.1979,-0.2176,0.5886,0.9703,0.0731,-0.0569,,,,,,,,p=0.02 seed=42072
rand_ce_p0.02_s23,random_baseline,ce,ok,553,162,-0.0031,-0.0098,-0.2341,0.575,0.4358,0.0289,-0.0741,,,,,,,,p=0.02 seed=42073
rand_ce_p0.02_s24,random_baseline,ce,ok,570,162,-0.0071,-0.0649,-0.231,0.5965,0.3774,0.0261,-0.0902,,,,,,,,p=0.02 seed=42074
rand_ce_p0.05_s25,random_baseline,ce,ok,530,166,0.0373,0.424,-0.1278,0.5906,1.0817,0.0618,-0.0372,,,,,,,,p=0.05 seed=42075
rand_ce_p0.05_s26,random_baseline,ce,ok,575,165,0.0207,0.2444,-0.1628,0.5983,0.5681,0.0394,-0.062,,,,,,,,p=0.05 seed=42076
rand_ce_p0.05_s27,random_baseline,ce,ok,616,180,-0.0004,0.0334,-0.2468,0.5828,0.3469,0.0234,-0.1073,,,,,,,,p=0.05 seed=42077
rand_ce_p0.05_s28,random_baseline,ce,ok,573,150,0.0087,0.1346,-0.1475,0.5969,0.1676,0.0087,-0.0704,,,,,,,,p=0.05 seed=42078
rand_ce_p0.05_s29,random_baseline,ce,ok,528,172,0.0284,0.3485,-0.1301,0.5985,1.0561,0.0755,-0.0562,,,,,,,,p=0.05 seed=42079
rand_ce_p0.05_s30,random_baseline,ce,ok,540,164,-0.0109,-0.0232,-0.3242,0.5741,0.0486,0.0004,-0.0942,,,,,,,,p=0.05 seed=42080
rand_ce_p0.05_s31,random_baseline,ce,ok,587,167,0.0184,0.2638,-0.2103,0.6184,0.1279,0.0067,-0.06,,,,,,,,p=0.05 seed=42081
rand_ce_p0.05_s32,random_baseline,ce,ok,566,179,0.0339,0.4279,-0.156,0.5883,1.0269,0.0645,-0.0539,,,,,,,,p=0.05 seed=42082
rand_ce_p0.05_s33,random_baseline,ce,ok,595,175,0.0016,0.0582,-0.2054,0.6067,0.4077,0.0297,-0.0825,,,,,,,,p=0.05 seed=42083
rand_ce_p0.05_s34,random_baseline,ce,ok,511,162,-0.0228,-0.2791,-0.2495,0.5851,0.4369,0.0336,-0.0917,,,,,,,,p=0.05 seed=42084
rand_ce_p0.05_s35,random_baseline,ce,ok,580,165,-0.0055,-0.0379,-0.161,0.5879,0.3563,0.0257,-0.0743,,,,,,,,p=0.05 seed=42085
rand_ce_p0.05_s36,random_baseline,ce,ok,579,168,-0.0077,-0.0328,-0.343,0.5717,0.9946,0.0824,-0.0661,,,,,,,,p=0.05 seed=42086
rand_ce_p0.05_s37,random_baseline,ce,ok,591,175,0.0172,0.2935,-0.1916,0.6159,0.7743,0.0523,-0.0617,,,,,,,,p=0.05 seed=42087
rand_ce_p0.05_s38,random_baseline,ce,ok,553,176,0.0048,0.103,-0.1999,0.5823,1.2644,0.105,-0.0528,,,,,,,,p=0.05 seed=42088
rand_ce_p0.05_s39,random_baseline,ce,ok,542,183,-0.0039,-0.0133,-0.2724,0.5978,1.4825,0.1282,-0.062,,,,,,,,p=0.05 seed=42089
rand_ce_p0.05_s40,random_baseline,ce,ok,613,178,0.0038,0.0871,-0.2827,0.602,0.7766,0.0584,-0.0681,,,,,,,,p=0.05 seed=42090
rand_ce_p0.05_s41,random_baseline,ce,ok,517,166,-0.0106,-0.114,-0.2285,0.5783,0.5981,0.0445,-0.0654,,,,,,,,p=0.05 seed=42091
rand_ce_p0.05_s42,random_baseline,ce,ok,553,179,-0.0161,-0.1712,-0.2923,0.566,0.8455,0.0778,-0.0954,,,,,,,,p=0.05 seed=42092
rand_ce_p0.05_s43,random_baseline,ce,ok,579,164,0.0044,0.0945,-0.307,0.6028,1.0771,0.0894,-0.0535,,,,,,,,p=0.05 seed=42093
rand_ce_p0.05_s44,random_baseline,ce,ok,544,165,0.0263,0.3177,-0.1149,0.6103,1.0959,0.0789,-0.0524,,,,,,,,p=0.05 seed=42094
rand_ce_p0.05_s45,random_baseline,ce,ok,546,173,0.0005,0.0463,-0.2264,0.5476,0.2612,0.0175,-0.0835,,,,,,,,p=0.05 seed=42095
rand_ce_p0.05_s46,random_baseline,ce,ok,571,179,0.0487,0.4836,-0.1006,0.5919,0.413,0.0262,-0.0417,,,,,,,,p=0.05 seed=42096
rand_ce_p0.05_s47,random_baseline,ce,ok,569,186,0.0152,0.2088,-0.2745,0.5905,1.4228,0.1125,-0.0697,,,,,,,,p=0.05 seed=42097
rand_ce_p0.05_s48,random_baseline,ce,ok,595,171,0.0157,0.2223,-0.2601,0.6336,1.037,0.0723,-0.0714,,,,,,,,p=0.05 seed=42098
rand_ce_p0.05_s49,random_baseline,ce,ok,564,172,-0.0147,-0.1389,-0.2643,0.5762,0.462,0.0417,-0.0853,,,,,,,,p=0.05 seed=42099
ew48_buyhold,passive_null,none,ok,0,0,0.038,0.3004,-0.3843,,0.7101,0.1202,-0.1677,,,,,,,"J8 formula, consistency info"
ew48_monthly_rebal,passive_null,none,ok,0,0,0.0521,0.3792,-0.3652,,0.8051,0.1306,-0.116,,,,,,,"J8 formula, consistency info"
