date,open,high,low,close,volume,hold
2026-06-16,4781.8,4798.0,4757.4,4767.0,42585,123822
2026-06-17,4762.0,4824.0,4755.6,4823.0,43330,131470
2026-06-18,4817.6,4873.4,4805.0,4862.8,61213,147088
2026-06-22,4852.4,4987.4,4838.8,4983.8,88185,161226
2026-06-23,4974.6,4994.0,4790.2,4812.4,105369,164687
2026-06-24,4832.0,4854.8,4801.2,4830.8,69308,154821
2026-06-25,4830.0,4921.6,4829.8,4907.0,81049,159220
2026-06-26,4884.0,4884.0,4717.0,4748.2,105290,159794
2026-06-29,4759.4,4800.0,4718.6,4796.4,88320,155644
2026-06-30,4790.0,4866.0,4786.0,4855.8,66502,148934
2026-07-01,4855.8,4899.6,4802.2,4831.2,83974,154549
2026-07-02,4769.0,4800.2,4705.0,4719.4,85479,154946
2026-07-03,4733.8,4810.4,4728.0,4752.2,78471,153019
2026-07-06,4781.0,4781.2,4701.0,4753.2,73615,154906
2026-07-07,4725.6,4752.6,4671.4,4703.4,74053,152708
2026-07-08,4728.0,4747.6,4666.0,4668.0,77099,155926
2026-07-09,4690.0,4804.0,4665.2,4780.8,93546,158125
2026-07-10,4790.2,4822.2,4703.6,4704.6,85158,154864
2026-07-13,4691.0,4705.0,4610.2,4634.6,95136,163517
2026-07-14,4640.0,4713.2,4593.0,4690.0,101495,159437
2026-07-15,4706.0,4739.4,4690.6,4717.4,75088,151735
2026-07-16,4677.0,4712.6,4618.0,4645.6,86023,160153
2026-07-17,4615.8,4633.8,4441.4,4473.8,121503,174134
2026-07-20,4530.0,4590.0,4465.0,4545.8,118856,167899
2026-07-21,4563.8,4673.8,4524.4,4662.4,99112,162532
2026-07-22,4652.0,4707.8,4634.0,4648.0,83980,158447
2026-07-23,4670.0,4682.6,4644.0,4661.4,62316,152466
2026-07-24,4623.0,4645.0,4576.0,4578.2,74354,156427
2026-07-27,4589.4,4652.2,4572.2,4651.8,68756,152021
2026-07-28,4589.0,4594.0,4488.2,4521.0,88517,163312
2026-07-29,4529.0,4587.6,4473.6,4544.8,94038,159399
2026-07-30,4520.0,4555.4,4420.0,4508.2,104385,166978
2026-07-31,4589.4,4619.4,4532.2,4538.0,85408,156268
2026-08-03,4526.4,4538.0,4494.2,4512.2,56341,153709
2026-08-04,4538.0,4580.8,4524.2,4552.8,59879,151539
2026-08-05,4520.6,4641.2,4520.0,4621.0,76442,156390
2026-08-06,4585.2,4626.0,4570.8,4612.0,64989,146571
2026-08-07,4620.0,4656.2,4604.6,4645.6,65609,151018
2026-08-10,4656.8,4663.0,4611.0,4644.6,54064,143433
2026-08-11,4642.8,4665.0,4617.2,4625.0,51726,146859
2026-08-12,4627.0,4657.2,4616.8,4641.0,45773,142761
2026-08-13,4657.8,4681.0,4621.4,4624.0,59433,149010
2026-08-14,4635.0,4639.6,4598.0,4620.4,54654,144619
2026-08-17,4624.0,4700.6,4619.8,4699.0,60002,147300
2026-08-18,4688.2,4698.2,4633.2,4670.2,61589,145177
2026-08-19,4605.2,4624.2,4531.8,4554.2,78948,159599
2026-08-20,4580.0,4585.0,4532.4,4554.0,62426,151386
2026-08-21,4556.0,4595.8,4542.4,4576.0,71450,158767
2026-08-24,4636.6577999199335,4653.145322716961,4537.122014145279,4576.000000000001,2399,2271
2026-08-25,4565.618967127797,4593.708820781994,4541.396557092657,4572.539655709266,3131,3217
2026-08-26,4571.725457052623,4645.613985143011,4568.468662426049,4618.745429473778,2862,3740
2026-08-27,4636.04715092745,4661.490858947556,4615.488634847205,4658.437613985144,2747,4476
2026-08-28,4646.021084471332,4673.703838797207,4641.950091188115,4646.631733463815,2688,5023
2026-08-31,4616.099283839688,4663.322805925004,4586.991681864686,4656.198567679375,4618,6816
2026-09-01,4656.198567679375,4673.296739468886,4630.754859659269,4654.570170366087,4367,7586
2026-09-02,4638.896846225703,4638.896846225703,4552.184689293182,4585.159734887238,3869,8269
2026-09-03,4599.611761042658,4614.06378719808,4563.787020150349,4589.637827498777,4995,9761
2026-09-04,4620.577376451226,4647.242382456297,4572.743205373427,4590.452026155421,4761,10449
2026-09-07,4605.311151639163,4630.3477603309475,4591.062675147903,4610.399893243184,7162,13676
2026-09-08,4615.895734175526,4636.861349584094,4584.549085894757,4597.983363729372,7822,15358
2026-09-09,4613.2495885414355,4625.8696677194075,4587.602330857169,4613.2495885414355,7972,17268
2026-09-10,4592.283973132869,4616.70993283217,4570.9112583959795,4594.523019438638,8024,19859
2026-09-11,4566.6367154486015,4566.6367154486015,4502.9256705662565,4552.591788621503,11545,23928
2026-09-14,4532.033272541257,4550.556291979895,4508.62506116276,4529.183577243006,10283,26114
2026-09-15,4529.183577243006,4545.060451047552,4490.102041724123,4499.261776611362,14125,33333
2026-09-16,4507.2002135136345,4536.511365152796,4460.5873404208005,4527.148080601397,19809,40301
2026-09-17,4514.120902095103,4551.5740403006985,4500.483074596326,4512.085405453494,24016,47375
2026-09-18,4541.193007428496,4580.274542947378,4529.183577243006,4567.654463769406,28325,54976
2026-09-21,4579.867443619057,4606.9395489524495,4571.11480806014,4600.222410035141,23311,53431
