date,open,high,low,close,volume,hold
2026-02-12,105.93,105.95,105.905,105.915,1780,8434
2026-02-13,105.935,106.09,105.86,105.91,1887,9030
2026-02-24,105.91,106.025,105.88,105.975,1677,9587
2026-02-25,105.975,105.99,105.89,105.905,4031,12122
2026-02-26,105.915,105.915,105.785,105.815,2372,13294
2026-02-27,105.825,105.85,105.795,105.845,2120,13978
2026-03-02,105.855,105.92,105.845,105.91,967,14191
2026-03-03,105.905,105.92,105.87,105.905,1400,14474
2026-03-04,105.905,105.99,105.9,105.98,1686,14992
2026-03-05,105.99,105.99,105.925,105.94,2585,15283
2026-03-06,105.955,105.98,105.93,105.955,1102,15559
2026-03-09,105.95,105.95,105.81,105.82,2579,15597
2026-03-10,105.845,105.88,105.78,105.82,1981,15905
2026-03-11,105.805,105.82,105.77,105.78,1303,16117
2026-03-12,105.77,105.82,105.755,105.805,1494,16405
2026-03-13,105.8,105.815,105.77,105.785,2283,16846
2026-03-16,105.84504824976348,105.84504824976348,105.73495979186376,105.785,455,80
2026-03-17,105.81502412488173,105.82002814569535,105.79500804162723,105.79500804162723,72,120
2026-03-18,105.8100201040681,105.89008443708609,105.8100201040681,105.86506433301797,92,169
2026-03-19,105.8500522705771,105.96514474929043,105.8500522705771,105.93512062440868,102,208
2026-03-20,105.87507237464521,105.9151045411542,105.84504824976348,105.85505629139071,203,279
2026-03-23,105.85505629139071,105.86506433301797,105.7649839167455,105.8100201040681,102,334
2026-03-24,105.79500804162723,105.79500804162723,105.72995577105013,105.76998793755912,71,339
2026-03-25,105.73996381267737,105.785,105.73996381267737,105.77999597918635,137,350
2026-03-26,105.77499195837274,105.84004422894984,105.77499195837274,105.82503216650898,61,384
2026-03-27,105.84004422894984,105.87006835383158,105.84004422894984,105.86006031220434,40,399
2026-03-30,105.87507237464521,105.94012464522233,105.87507237464521,105.94012464522233,137,476
2026-03-31,105.96014072847682,105.97515279091768,105.92511258278145,105.95013268684956,87,526
2026-04-01,105.94012464522233,105.94012464522233,105.84004422894984,105.86006031220434,83,555
2026-04-02,105.82002814569535,105.86006031220434,105.8100201040681,105.84504824976348,152,545
2026-04-03,105.85505629139071,105.8950884578997,105.81502412488173,105.8500522705771,124,556
2026-04-07,105.88508041627246,105.88508041627246,105.80001206244086,105.84004422894984,52,559
2026-04-08,105.79500804162723,105.8500522705771,105.79500804162723,105.8100201040681,268,778
2026-04-09,105.81502412488173,105.8500522705771,105.7649839167455,105.84004422894984,155,827
2026-04-10,105.83504020813622,105.84504824976348,105.7649839167455,105.8100201040681,206,925
2026-04-13,105.77499195837274,105.86006031220434,105.77499195837274,105.85505629139071,64,911
2026-04-14,105.86506433301797,105.92511258278145,105.80501608325449,105.92511258278145,140,917
2026-04-15,105.88007639545883,106.01518495742667,105.88007639545883,106.00017289498581,467,1169
2026-04-16,106.04020506149479,106.07523320719014,106.00017289498581,106.03019701986753,367,1266
2026-04-17,106.04020506149479,106.12026939451276,106.04020506149479,106.09524929044464,370,1385
2026-04-20,106.12026939451276,106.12026939451276,106.06522516556291,106.07523320719014,40,1383
2026-04-21,106.09524929044464,106.13027743614,106.09524929044464,106.11526537369913,196,1412
2026-04-22,106.14528949858088,106.18532166508986,106.13027743614,106.15529754020812,102,1445
2026-04-23,106.15529754020812,106.18532166508986,106.12527341532639,106.14528949858088,297,1500
2026-04-24,106.16530558183537,106.23035785241247,106.16030156102175,106.17531362346263,286,1550
2026-04-27,106.12026939451276,106.15529754020812,106.01018093661304,106.02519299905391,71,1542
2026-04-28,106.10525733207189,106.13528145695362,106.07523320719014,106.09024526963101,199,1555
2026-04-29,106.12527341532639,106.14028547776726,106.0852412488174,106.12527341532639,340,1665
2026-04-30,106.14028547776726,106.14028547776726,106.06522516556291,106.0852412488174,106,1674
2026-05-06,106.06022114474928,106.06022114474928,105.94012464522233,106.0201889782403,233,1719
2026-05-07,106.02519299905391,106.0452090823084,106.01018093661304,106.01518495742667,135,1758
2026-05-08,106.03520104068116,106.06522516556291,106.02519299905391,106.03019701986753,215,1809
2026-05-11,106.03520104068116,106.05521712393565,105.97014877010406,106.03520104068116,290,1825
2026-05-12,106.00517691579942,106.03520104068116,105.9801568117313,106.02519299905391,376,1832
2026-05-13,106.0201889782403,106.0852412488174,106.0201889782403,106.04020506149479,149,1891
2026-05-14,106.07523320719014,106.07523320719014,106.03019701986753,106.03520104068116,514,2151
2026-05-15,106.06522516556291,106.10525733207189,106.05021310312203,106.05521712393565,1616,2569
2026-05-18,106.05521712393565,106.14528949858088,106.02519299905391,106.11526537369913,934,2973
2026-05-19,106.1502935193945,106.22535383159885,106.14028547776726,106.21534578997161,237,2982
2026-05-20,106.20033372753073,106.27539403973509,106.19532970671712,106.24036589403973,291,3050
2026-05-21,106.27539403973509,106.29040610217595,106.13027743614,106.1502935193945,1132,3547
2026-05-22,106.16030156102175,106.17531362346263,106.10525733207189,106.16530558183537,1643,4207
2026-05-25,106.18532166508986,106.22034981078524,106.12026939451276,106.22034981078524,643,4331
2026-05-26,106.19532970671712,106.27039001892146,106.19532970671712,106.25037393566697,1038,4694
2026-05-27,106.27539403973509,106.32543424787131,106.26538599810785,106.3204302270577,632,4797
2026-05-28,106.34545033112582,106.3854824976348,106.31542620624408,106.37047043519392,912,5117
2026-05-29,106.33544228949857,106.44052672658466,106.31042218543044,106.42051064333016,965,5086
2026-06-01,106.45553878902554,106.47055085146641,106.40549858088929,106.42051064333016,819,5203
2026-06-02,106.3854824976348,106.47055085146641,106.3854824976348,106.46554683065277,1913,5203
2026-06-03,106.44052672658466,106.45553878902554,106.37547445600757,106.42551466414379,1728,5307
2026-06-04,106.40049456007567,106.45553878902554,106.36546641438031,106.45553878902554,1971,5704
2026-06-05,106.44553074739828,106.44553074739828,106.34545033112582,106.40549858088929,3589,5787
2026-06-08,106.37047043519392,106.37047043519392,106.26538599810785,106.3204302270577,2856,6077
2026-06-09,106.29040610217595,106.29541012298958,106.22034981078524,106.26038197729422,2436,6539
2026-06-10,106.26038197729422,106.31542620624408,106.13528145695362,106.13528145695362,2012,6590
2026-06-11,106.10025331125827,106.15529754020812,106.03520104068116,106.06022114474928,2102,6706
2026-06-12,106.0852412488174,106.10025331125827,106.01018093661304,106.0852412488174,1875,6753
2026-06-15,106.06522516556291,106.12527341532639,106.04020506149479,106.12026939451276,3198,7126
2026-06-16,106.20533774834436,106.26538599810785,106.11526537369913,106.24536991485334,2877,7474
2026-06-17,106.21534578997161,106.28540208136234,106.20533774834436,106.2553779564806,3193,7242
2026-06-18,106.26038197729422,106.31542620624408,106.2553779564806,106.31542620624408,1569,7380
2026-06-22,106.29541012298958,106.34545033112582,106.23536187322611,106.32543424787131,2089,7373
2026-06-23,106.29541012298958,106.31542620624408,106.24036589403973,106.26038197729422,1545,7388
2026-06-24,106.28540208136234,106.33043826868494,106.26038197729422,106.29040610217595,1903,7360
2026-06-25,106.3204302270577,106.40549858088929,106.31542620624408,106.33544228949857,2041,7553
2026-06-26,106.36546641438031,106.42051064333016,106.34044631031219,106.41550662251655,1878,7692
2026-06-29,106.46054280983915,106.53059910122988,106.44553074739828,106.52559508041625,3437,8279
2026-06-30,106.56062322611162,106.56062322611162,106.44052672658466,106.44553074739828,2419,8629
2026-07-01,106.41550662251655,106.42051064333016,106.28540208136234,106.29541012298958,3108,8913
2026-07-02,106.3204302270577,106.38047847682118,106.30541816461682,106.36546641438031,2476,9183
2026-07-03,106.35545837275306,106.39048651844844,106.34044631031219,106.34044631031219,2674,9185
2026-07-06,106.37547445600757,106.44553074739828,106.37047043519392,106.43552270577104,1776,9499
2026-07-07,106.46554683065277,106.46554683065277,106.39549053926206,106.43051868495742,1627,9727
2026-07-08,106.44553074739828,106.48556291390727,106.40549858088929,106.47555487228003,2541,10210
2026-07-09,106.50057497634815,106.50057497634815,106.44052672658466,106.44553074739828,1982,10050
2026-07-10,106.47055085146641,106.47055085146641,106.43051868495742,106.43051868495742,2677,10378
2026-07-13,106.46554683065277,106.48556291390727,106.40549858088929,106.40549858088929,2122,10377
2026-07-14,106.40549858088929,106.46554683065277,106.39048651844844,106.44052672658466,2724,10803
2026-07-15,106.48055889309364,106.48055889309364,106.43552270577104,106.45053476821191,2524,11146
2026-07-16,106.47055085146641,106.47055085146641,106.3854824976348,106.41050260170293,2934,11536
2026-07-17,106.41050260170293,106.45553878902554,106.38047847682118,106.43051868495742,2939,12197
2026-07-20,106.40549858088929,106.42551466414379,106.37547445600757,106.40049456007567,3268,12632
2026-07-21,106.41050260170293,106.44052672658466,106.39549053926206,106.44052672658466,3418,13110
2026-07-22,106.44052672658466,106.53560312204351,106.41550662251655,106.52559508041625,6250,15020
2026-07-23,106.555619205298,106.59064735099336,106.42051064333016,106.43051868495742,4568,15819
2026-07-24,106.41550662251655,106.45053476821191,106.36546641438031,106.44553074739828,4090,16363
2026-07-27,106.44553074739828,106.44553074739828,106.3854824976348,106.40549858088929,4530,16921
2026-07-28,106.40049456007567,106.42551466414379,106.34545033112582,106.35545837275306,3249,17346
2026-07-29,106.35545837275306,106.41050260170293,106.34545033112582,106.39048651844844,4886,18335
2026-07-30,106.40549858088929,106.49557095553452,106.3854824976348,106.48556291390727,3733,19039
2026-07-31,106.48556291390727,106.57563528855249,106.47555487228003,106.57563528855249,7557,20806
2026-08-03,106.59064735099336,106.6206714758751,106.49557095553452,106.50557899716176,5086,20961
2026-08-04,106.50057497634815,106.58564333017974,106.48055889309364,106.58063930936612,7519,22744
2026-08-05,106.595651371807,106.61566745506148,106.53059910122988,106.56562724692525,6822,24066
2026-08-06,106.58063930936612,106.595651371807,106.50557899716176,106.54561116367074,8097,26191
2026-08-07,106.54561116367074,106.58063930936612,106.52059105960264,106.57063126773888,11823,29890
2026-08-10,106.58063930936612,106.595651371807,106.52559508041625,106.58063930936612,12993,32684
2026-08-11,106.57563528855249,106.57563528855249,106.51558703878902,106.53059910122988,20276,38325
2026-08-12,106.54060714285713,106.56062322611162,106.48556291390727,106.54561116367074,25081,46140
2026-08-13,106.555619205298,106.61066343424787,106.55061518448439,106.60065539262061,27125,57975
2026-08-14,106.60065539262061,106.65069560075685,106.58564333017974,106.6406875591296,30436,66885
2026-08-17,106.64569157994323,106.66570766319772,106.61566745506148,106.65569962157046,30309,77644
2026-08-18,106.66570766319772,106.7257559129612,106.66070364238409,106.68572374645221,41672,88923
2026-08-19,106.69072776726584,106.73075993377482,106.66570766319772,106.66570766319772,57805,106292
2026-08-20,106.67071168401134,106.67071168401134,106.61066343424787,106.65569962157046,93368,132787
2026-08-21,106.66070364238409,106.67571570482497,106.63067951750236,106.65069560075685,97265,163773
2026-08-24,106.66570766319772,106.73075993377482,106.6406875591296,106.71574787133395,104714,192402
