date,open,high,low,close,volume,hold
2026-06-25,2895.4,2946.4,2891.2,2924.8,40016,73405
2026-06-26,2917.4,2920.8,2834.8,2859.0,47552,72200
2026-06-29,2870.0,2935.0,2866.8,2928.0,48727,71931
2026-06-30,2916.0,2940.8,2913.4,2938.0,36908,70056
2026-07-01,2932.0,2976.0,2918.2,2934.6,47826,76167
2026-07-02,2923.0,2924.8,2861.8,2871.0,47210,73778
2026-07-03,2876.6,2912.0,2873.6,2886.6,39703,72875
2026-07-06,2899.0,2915.0,2877.4,2905.2,36608,70776
2026-07-07,2888.0,2908.4,2862.4,2870.6,38556,71120
2026-07-08,2877.4,2911.0,2866.2,2868.0,40795,72587
2026-07-09,2875.0,2956.2,2875.0,2939.8,52831,76768
2026-07-10,2945.2,2983.8,2908.2,2910.2,51784,74870
2026-07-13,2895.8,2908.6,2858.0,2872.6,52535,75088
2026-07-14,2872.0,2894.0,2831.4,2891.2,49148,73691
2026-07-15,2900.0,2924.0,2891.0,2914.0,39561,72646
2026-07-16,2889.0,2911.8,2853.4,2867.8,44146,71984
2026-07-17,2855.0,2864.8,2782.6,2796.4,54470,76337
2026-07-20,2820.0,2884.6,2820.0,2874.0,63270,77528
2026-07-21,2896.0,2933.0,2875.2,2923.6,49139,71059
2026-07-22,2906.0,2978.0,2906.0,2946.2,47307,74986
2026-07-23,2960.0,2969.6,2938.8,2948.8,31949,69434
2026-07-24,2945.8,2945.8,2908.4,2910.0,36940,70910
2026-07-27,2929.6,2930.0,2889.8,2923.0,37937,67595
2026-07-28,2894.6,2899.4,2855.0,2889.8,42036,72753
2026-07-29,2896.0,2905.4,2856.6,2878.6,47407,70887
2026-07-30,2871.0,2901.0,2847.2,2885.8,48398,74476
2026-07-31,2910.0,2927.0,2886.4,2891.8,42072,70980
2026-08-03,2882.4,2890.0,2845.8,2860.0,30277,71458
2026-08-04,2872.0,2872.0,2846.6,2852.4,29565,70478
2026-08-05,2858.8,2907.6,2855.0,2893.4,37372,72223
2026-08-06,2885.0,2897.8,2879.8,2897.2,25733,67169
2026-08-07,2892.2,2930.6,2884.0,2930.0,29990,70624
2026-08-10,2930.0,2949.6,2927.8,2936.0,24068,67352
2026-08-11,2931.8,2942.8,2904.6,2909.0,26945,69696
2026-08-12,2911.2,2917.8,2902.0,2910.0,20700,66182
2026-08-13,2915.2,2933.6,2900.6,2902.6,26420,69083
2026-08-14,2905.6,2910.2,2877.0,2890.0,27375,66778
2026-08-17,2886.0,2921.2,2883.4,2919.2,28125,67058
2026-08-18,2920.0,2920.0,2886.4,2911.6,29271,67829
2026-08-19,2885.0,2892.8,2843.0,2865.0,41286,77031
2026-08-20,2871.6,2880.8,2848.0,2858.8,32126,74598
2026-08-21,2854.0,2873.0,2847.2,2861.0,31876,74301
2026-08-24,2869.266455250176,2878.339393939394,2847.2897815362935,2861.0,1067,1005
2026-08-25,2857.5724453840735,2872.8956307258636,2850.5157152924594,2864.2259337561663,1106,1190
2026-08-26,2864.2259337561663,2912.01007751938,2861.0,2896.68689217759,1134,1432
2026-08-27,2898.299859055673,2924.9138125440454,2898.299859055673,2922.2927413671605,1037,1527
2026-08-28,2913.824665257224,2926.5267794221286,2913.824665257224,2919.0668076109937,857,1643
2026-08-31,2905.1549682875266,2927.1316420014095,2886.6058491895706,2921.4862579281184,1579,2155
2026-09-01,2921.6878787878786,2939.2288935870333,2917.2522198731504,2930.7608174770967,1427,2370
2026-09-02,2922.2927413671605,2922.2927413671605,2886.6058491895706,2903.743622269204,2077,3179
2026-09-03,2911.80845665962,2925.5186751233264,2897.2917547568713,2911.2035940803385,2500,3930
2026-09-04,2927.1316420014095,2951.5277660324177,2907.776039464412,2919.4700493305145,2591,4479
2026-09-07,2930.7608174770967,2934.591613812544,2896.082029598309,2903.3403805496832,2941,5349
2026-09-08,2915.4376321353066,2919.2684284707543,2894.065821000705,2898.299859055673,2552,5915
2026-09-09,2903.5420014094434,2911.4052149400986,2891.4447498238196,2905.5582100070474,2105,6361
2026-09-10,2896.4852713178293,2910.598731501057,2882.1701902748414,2899.3079633544753,2694,7303
2026-09-11,2881.968569415081,2882.1701902748414,2840.837914023961,2869.266455250176,4973,8971
2026-09-14,2859.3870331219173,2866.645384073291,2847.2897815362935,2866.443763213531,4904,10181
2026-09-15,2863.016208597604,2871.887526427062,2845.071952078929,2850.71733615222,6060,11683
2026-09-16,2850.71733615222,2878.5410147991547,2834.184425651868,2870.072938689218,9021,13657
2026-09-17,2861.806483439042,2880.1539816772374,2845.071952078929,2854.5481324876673,10659,15960
2026-09-18,2867.855109231854,2885.5977448907684,2862.814587737844,2877.5329105003525,13572,19897
2026-09-21,2882.371811134602,2904.348484848485,2880.9604651162795,2901.7274136716,12454,20488
