date,open,high,low,close,volume,hold
2026-07-08,8376.0,8376.0,8203.6,8255.2,125664,177222
2026-07-09,8300.0,8509.2,8173.0,8502.4,148454,186300
2026-07-10,8522.0,8618.0,8330.0,8333.0,133978,177859
2026-07-13,8303.0,8328.0,7995.8,8021.6,151768,187802
2026-07-14,8043.2,8166.0,7881.0,8117.0,169427,194449
2026-07-15,8160.0,8192.2,7983.8,8046.4,131813,185123
2026-07-16,7955.4,8054.4,7823.0,7869.6,138864,192924
2026-07-17,7842.0,7848.2,7362.8,7389.0,193007,203481
2026-07-20,7490.0,7561.8,7092.0,7302.2,210459,204571
2026-07-21,7385.0,7700.6,7201.2,7685.8,194584,203814
2026-07-22,7674.8,7765.6,7583.8,7611.0,157364,190900
2026-07-23,7675.0,7693.0,7538.0,7602.6,127171,184659
2026-07-24,7520.0,7596.0,7410.6,7416.0,139718,187456
2026-07-27,7447.0,7666.6,7394.2,7647.0,148209,189752
2026-07-28,7489.0,7535.8,7285.2,7352.4,148255,185182
2026-07-29,7380.0,7514.8,7260.6,7454.2,181050,196869
2026-07-30,7405.0,7487.6,7106.0,7245.6,185336,194814
2026-07-31,7514.8,7611.8,7389.6,7395.0,168975,190568
2026-08-03,7391.0,7440.0,7335.0,7356.0,98991,177650
2026-08-04,7406.0,7599.0,7392.8,7529.0,113591,182206
2026-08-05,7510.6,7775.6,7501.0,7744.4,120521,177243
2026-08-06,7680.0,7768.0,7640.0,7730.0,113595,170421
2026-08-07,7725.0,7882.6,7667.4,7877.8,116150,168332
2026-08-10,7888.0,7918.0,7795.8,7881.4,100468,163714
2026-08-11,7864.2,7963.8,7830.0,7872.0,100173,165689
2026-08-12,7890.0,7971.8,7859.0,7914.2,86925,159493
2026-08-13,7971.0,8024.0,7860.8,7866.2,103671,165827
2026-08-14,7905.0,7914.0,7802.0,7861.2,97063,161708
2026-08-17,7885.0,8086.0,7869.0,8082.0,104221,160334
2026-08-18,8078.0,8091.8,7932.4,8022.6,109338,163575
2026-08-19,7927.8,7939.8,7680.2,7712.0,129710,172981
2026-08-20,7789.6,7811.0,7713.0,7761.0,110498,168318
2026-08-21,7744.0,7797.2,7669.6,7762.0,103559,168166
2026-08-24,7915.585059386821,7915.585059386821,7650.917757849906,7762.0,4030,3748
2026-08-25,7715.185302753749,7823.187630611326,7630.384995899796,7772.061053355554,5325,3887
2026-08-26,7772.061053355554,7924.414147025368,7739.61928947438,7847.621617331957,6898,6110
2026-08-27,7894.84696981721,8054.797185408565,7844.747030658942,8048.22670158453,5095,6807
2026-08-28,8040.629579662989,8077.588551173187,7991.350950982726,8005.723884347803,5293,7299
2026-08-31,7905.113350792265,8062.394307330106,7843.309737322435,8043.9148215750065,9055,11764
2026-09-01,8041.4508901409945,8057.466444462079,7911.889162235801,7950.285427082506,8246,12109
2026-09-02,7896.078935534217,7896.078935534217,7734.691426606354,7816.822474406793,7822,14410
2026-09-03,7892.7936936221995,7892.7936936221995,7739.41396185488,7845.157685897945,7113,14608
2026-09-04,7923.182181308362,7964.658360447584,7704.09761130069,7751.528291405443,9509,17396
2026-09-07,7819.286405840806,7921.539560352353,7792.388487686162,7854.808084014496,9111,17957
2026-09-08,7874.1088802476,7955.213289950533,7840.229823029918,7881.295346930137,9286,20605
2026-09-09,7899.569505065736,7939.6083908684495,7830.374097293865,7871.850276433088,7517,20154
2026-09-10,7832.2220458693755,7889.097796471179,7797.111022934688,7840.229823029918,8677,22695
2026-09-11,7754.813533317461,7760.15205142449,7546.816654762849,7695.679178901145,13372,25852
2026-09-14,7613.548131100706,7716.211940851255,7576.589159590509,7698.964420813162,15438,30544
2026-09-15,7680.074279819062,7769.39179430204,7659.746845488453,7697.937782715657,20778,37888
2026-09-16,7695.679178901145,7841.461788746925,7646.400550220882,7827.910165859852,29064,48984
2026-09-17,7813.331904875275,7901.622781260747,7751.322963785942,7800.601592466206,31697,57495
2026-09-18,7893.615004100204,7985.191122397693,7854.1921011559925,7961.373118535566,41628,69644
2026-09-21,8000.796021479777,8049.869322540539,7967.327619501098,8005.107901489299,31105,65807
