date,open,high,low,close,volume,hold
2026-04-01,108.36516791562586,108.36516791562586,108.19499491164768,108.21001017670459,50,575
2026-04-02,108.21001017670459,108.22502544176149,108.1449440281247,108.149949116477,345,592
2026-04-03,108.22002035340918,108.23503561846609,108.1699694698862,108.17497455823849,123,610
2026-04-07,108.23503561846609,108.28008141363678,108.1599592931816,108.22002035340918,125,637
2026-04-08,108.21001017670459,108.26506614857988,108.2050050883523,108.25005088352299,67,645
2026-04-09,108.33513738551206,108.33513738551206,108.1699694698862,108.22502544176149,65,663
2026-04-10,108.28508650198907,108.28508650198907,108.1849847349431,108.2050050883523,114,676
2026-04-13,108.2300305301138,108.34014247386438,108.22002035340918,108.31011194375057,174,737
2026-04-14,108.38518826903505,108.47027477102414,108.29009159034138,108.42522897585344,378,858
2026-04-15,108.41521879914886,108.48529003608104,108.40020353409196,108.48529003608104,99,890
2026-04-16,108.50030530113793,108.54535109630862,108.47527985937643,108.47527985937643,247,983
2026-04-17,108.52032565454712,108.6754833934684,108.52032565454712,108.6604681284115,87,987
2026-04-20,108.70551392358219,108.72553427699138,108.60040706818391,108.61041724488851,390,1056
2026-04-21,108.62543250994541,108.7005088352299,108.5954019798316,108.6404477750023,238,1074
2026-04-22,108.72052918863909,108.77058007216208,108.68048848182069,108.74555463040059,90,1104
2026-04-23,108.69550374687759,108.73554445369598,108.6304375982977,108.65045795170691,51,1113
2026-04-24,108.72052918863909,108.75055971875288,108.6304375982977,108.6304375982977,150,1132
2026-04-27,108.54034600795633,108.6454528633546,108.42022388750115,108.42022388750115,197,1139
2026-04-28,108.54535109630862,108.56036636136552,108.49530021278564,108.52533074289943,193,1180
2026-04-29,108.53534091960402,108.60040706818391,108.50030530113793,108.5954019798316,164,1160
2026-04-30,108.55035618466093,108.58038671477472,108.51031547784254,108.53033583125173,226,1225
2026-05-06,108.40020353409196,108.48028494772875,108.36516791562586,108.46026459431954,380,1316
2026-05-07,108.47027477102414,108.50030530113793,108.43023406420573,108.46526968267185,52,1322
2026-05-08,108.53033583125173,108.59039689147932,108.50531038949023,108.50531038949023,371,1501
2026-05-11,108.48028494772875,108.57538162642243,108.42022388750115,108.56537144971782,846,2009
2026-05-12,108.53534091960402,108.6154223332408,108.50531038949023,108.56036636136552,991,2656
2026-05-13,108.6304375982977,108.6604681284115,108.5954019798316,108.6404477750023,488,2914
2026-05-14,108.6404477750023,108.6454528633546,108.55536127301322,108.57037653807011,1164,3186
2026-05-15,108.59039689147932,108.7155241002868,108.59039689147932,108.60040706818391,579,3236
2026-05-18,108.57037653807011,108.72553427699138,108.55536127301322,108.69550374687759,1443,3751
2026-05-19,108.73554445369598,108.84565639744656,108.73554445369598,108.81062077898048,650,3995
2026-05-20,108.81062077898048,108.96577851790174,108.80561569062816,108.86067166250346,1344,4463
2026-05-21,108.87068183920806,108.94075307614024,108.72553427699138,108.73554445369598,3076,6001
2026-05-22,108.72052918863909,108.77558516051438,108.71051901193448,108.76557498380978,2041,7362
2026-05-25,108.79060042557128,108.87068183920806,108.74555463040059,108.85066148579885,2742,8967
2026-05-26,108.85066148579885,108.92573781108335,108.85066148579885,108.88569710426496,2131,10110
2026-05-27,108.94575816449255,109.05587010824311,108.94575816449255,109.03084466648163,1848,10691
2026-05-28,109.06588028494772,109.1259413451753,109.03084466648163,109.10592099176611,1454,10774
2026-05-29,109.04585993153853,109.2160329355167,109.04585993153853,109.17599222869829,2429,11516
2026-06-01,109.2310482005736,109.40122120455176,109.2160329355167,109.22103802386899,3628,12122
2026-06-02,109.21102784716439,109.31112961421037,109.2060227588121,109.30111943750578,2186,12335
2026-06-03,109.25607364233508,109.29110926080118,109.19601258210749,109.2160329355167,2589,12699
2026-06-04,109.19601258210749,109.31613470256266,109.1459616985845,109.30111943750578,3040,13211
2026-06-05,109.28610417244887,109.28610417244887,109.16598205199371,109.2160329355167,3872,13440
2026-06-08,109.19601258210749,109.19601258210749,109.02583957812934,109.11092608011842,6511,12872
2026-06-09,109.07088537330002,109.09090572670922,108.97078360625405,108.99080395966322,3587,13092
2026-06-10,109.02583957812934,109.06588028494772,108.82063095568506,108.84065130909427,3685,12766
2026-06-11,108.81562586733277,108.87068183920806,108.7005088352299,108.73053936534369,4900,12990
2026-06-12,108.73053936534369,108.82063095568506,108.71051901193448,108.80061060227587,4096,13060
2026-06-15,108.79060042557128,108.86067166250346,108.75556480710517,108.83564622074196,3347,12947
2026-06-16,108.82563604403737,109.01082431307243,108.82563604403737,108.98079378295864,1961,12960
2026-06-17,108.95076325284485,109.03584975483392,108.94075307614024,109.01082431307243,2346,13049
2026-06-18,109.04085484318624,109.08089555000461,109.00581922472013,109.06087519659542,2061,12932
2026-06-22,109.03084466648163,109.09591081506152,108.94075307614024,109.05086501989082,3421,13176
2026-06-23,109.05086501989082,109.05086501989082,108.93574798778795,108.96577851790174,2383,13328
2026-06-24,108.99080395966322,109.03584975483392,108.95576834119714,108.98579887131093,2352,13353
2026-06-25,109.05587010824311,109.1509667869368,109.02583957812934,109.06588028494772,4584,13667
2026-06-26,109.09591081506152,109.1809973170506,109.07088537330002,109.16598205199371,3677,13731
2026-06-29,109.2060227588121,109.34616523267647,109.2060227588121,109.30111943750578,6153,14807
2026-06-30,109.33114996761957,109.35117032102876,109.16598205199371,109.1910074937552,4653,15413
2026-07-01,109.1459616985845,109.1459616985845,108.94075307614024,108.95076325284485,8844,16042
2026-07-02,108.99580904801554,109.06588028494772,108.94575816449255,109.04085484318624,3323,16164
2026-07-03,109.05086501989082,109.06588028494772,109.00581922472013,109.03084466648163,4394,16486
2026-07-06,109.04085484318624,109.1459616985845,109.04085484318624,109.14095661023221,3964,17362
2026-07-07,109.1459616985845,109.1609769636414,109.09090572670922,109.1259413451753,4390,18141
2026-07-08,109.14095661023221,109.22103802386899,109.06588028494772,109.2060227588121,3931,18783
2026-07-09,109.21102784716439,109.2310482005736,109.1459616985845,109.1609769636414,2508,19436
2026-07-10,109.16598205199371,109.2060227588121,109.1509667869368,109.15597187528911,2563,20156
2026-07-13,109.17599222869829,109.2160329355167,109.11593116847071,109.1259413451753,2832,20603
2026-07-14,109.10592099176611,109.1910074937552,109.05587010824311,109.14095661023221,4176,20963
2026-07-15,109.20101767045979,109.20101767045979,109.1309464335276,109.1609769636414,2998,20586
