date,open,high,low,close,volume
2026-07-23,0.3283,0.3283,0.2958,0.2988,204162.0
2026-07-24,0.2854,0.2863,0.2454,0.2509,423044.0
2026-07-27,0.2626,0.2629,0.2521,0.257,36299.0
2026-07-28,0.2496,0.251,0.2059,0.2164,123151.0
2026-07-29,0.2176,0.2439,0.2131,0.2359,120847.0
2026-07-30,0.2358,0.2379,0.2017,0.2199,299430.0
2026-07-31,0.2475,0.2662,0.2377,0.2377,231827.0
2026-08-03,0.2343,0.2343,0.2174,0.2275,30383.0
2026-08-04,0.2255,0.2421,0.2255,0.2378,103137.0
2026-08-05,0.2435,0.2734,0.2404,0.2596,144376.0
2026-08-06,0.2562,0.2596,0.2412,0.2511,334153.0
2026-08-07,0.2581,0.2713,0.2543,0.2543,62900.0
2026-08-10,0.2545,0.2582,0.2512,0.2582,25126.0
2026-08-11,0.2617,0.2646,0.2514,0.2514,5646.0
2026-08-12,0.2592,0.2592,0.2543,0.2543,8758.0
2026-08-13,0.2709,0.2731,0.2541,0.2554,159748.0
2026-08-14,0.2602,0.2602,0.2384,0.2445,8234.0
2026-08-17,0.2502,0.274,0.2422,0.274,17605.0
2026-08-18,0.2773,0.2773,0.2435,0.246,103089.0
2026-08-19,0.2328,0.2328,0.2095,0.2176,156383.0
2026-08-20,0.219,0.2192,0.2071,0.21,91071.0
2026-08-21,0.2075,0.2237,0.2075,0.2166,53210.0
2026-08-24,0.2126,0.2128,0.1795,0.1927,422878.0
2026-08-25,0.1842,0.1969,0.1776,0.1892,640779.0
2026-08-26,0.19,0.2158,0.19,0.2057,50079.0
2026-08-27,0.206,0.223,0.206,0.223,85399.0
2026-08-28,0.2306,0.2306,0.2172,0.2182,67490.0
2026-08-31,0.1991,0.2381,0.1926,0.2236,188834.0
2026-09-01,0.2193,0.2204,0.2121,0.2177,72941.0
2026-09-02,0.2074,0.2074,0.1784,0.1884,431849.0
2026-09-03,0.1884,0.1975,0.1845,0.1925,59312.0
2026-09-04,0.2062,0.2118,0.184,0.1891,170213.0
2026-09-07,0.1975,0.203,0.1945,0.1988,68664.0
2026-09-08,0.2041,0.206,0.1883,0.1897,119871.0
2026-09-09,0.2009,0.2009,0.1831,0.1938,105719.0
2026-09-10,0.1811,0.1965,0.179,0.1852,96649.0
2026-09-11,0.1629,0.1694,0.1523,0.1639,734721.0
2026-09-14,0.1515,0.1623,0.1492,0.1525,323062.0
2026-09-15,0.1543,0.1592,0.1401,0.1417,288091.0
2026-09-16,0.1401,0.1534,0.13,0.1525,333510.0
2026-09-17,0.1564,0.16,0.1407,0.1441,185396.0
2026-09-18,0.1543,0.1678,0.1499,0.164,120515.0
2026-09-21,0.1815,0.1815,0.1629,0.1762,421711.0
2026-09-22,0.1762,0.1974,0.1762,0.1867,356729.0
2026-09-23,0.1895,0.1895,0.1804,0.1804,196304.0
2026-09-24,0.1704,0.1742,0.1486,0.1498,63145.0
