date,open,high,low,close,volume
2026-07-23,0.2014,0.2014,0.1808,0.1888,319270.0
2026-07-24,0.1776,0.1804,0.1705,0.1735,41991.0
2026-07-27,0.1767,0.1767,0.1596,0.1712,46775.0
2026-07-28,0.159,0.1647,0.1498,0.156,757013.0
2026-07-29,0.1581,0.1638,0.1525,0.1598,100212.0
2026-07-30,0.1601,0.1649,0.1525,0.1635,75926.0
2026-07-31,0.1709,0.175,0.1613,0.1672,52717.0
2026-08-03,0.1514,0.1546,0.1451,0.1474,96385.0
2026-08-04,0.1462,0.1518,0.1448,0.1452,881749.0
2026-08-05,0.1545,0.1655,0.1545,0.1601,105942.0
2026-08-06,0.1572,0.1585,0.1504,0.1535,58700.0
2026-08-07,0.1598,0.1658,0.1594,0.1658,171327.0
2026-08-10,0.1705,0.1705,0.1625,0.1636,8160.0
2026-08-11,0.1591,0.1591,0.1526,0.1526,4680.0
2026-08-12,0.1516,0.1526,0.1492,0.1503,27439.0
2026-08-13,0.1507,0.1574,0.147,0.147,123563.0
2026-08-14,0.1465,0.1473,0.1334,0.1362,124363.0
2026-08-17,0.1358,0.1416,0.1357,0.1416,173345.0
2026-08-18,0.1448,0.1448,0.1275,0.1388,33251.0
2026-08-19,0.13,0.13,0.1177,0.1216,1546553.0
2026-08-20,0.125,0.125,0.115,0.115,202687.0
2026-08-21,0.1177,0.12,0.1133,0.1174,71520.0
2026-08-24,0.12,0.12,0.11,0.1118,122580.0
2026-08-25,0.1123,0.1155,0.1082,0.1113,153916.0
2026-08-26,0.1121,0.1261,0.1121,0.1235,130721.0
2026-08-27,0.1274,0.1303,0.1202,0.1303,116135.0
2026-08-28,0.133,0.133,0.126,0.1266,106974.0
2026-08-31,0.1233,0.13,0.116,0.1282,293968.0
2026-09-01,0.1293,0.135,0.1276,0.1325,166711.0
2026-09-02,0.13,0.13,0.115,0.1201,279166.0
2026-09-03,0.1228,0.1277,0.1152,0.119,527007.0
2026-09-04,0.125,0.137,0.1199,0.1232,366797.0
2026-09-07,0.125,0.1344,0.1145,0.1171,214851.0
2026-09-08,0.12,0.1224,0.1122,0.1144,269563.0
2026-09-09,0.1128,0.1164,0.11,0.1151,182534.0
2026-09-10,0.11,0.115,0.11,0.1119,81533.0
2026-09-11,0.1061,0.1061,0.09,0.0945,1567679.0
2026-09-14,0.09,0.0937,0.0886,0.0922,274853.0
2026-09-15,0.09,0.0957,0.0861,0.0882,444174.0
2026-09-16,0.0853,0.1,0.082,0.0989,333363.0
2026-09-17,0.1003,0.1003,0.0889,0.09,230913.0
2026-09-18,0.095,0.1043,0.0949,0.1007,1164605.0
2026-09-21,0.1005,0.1126,0.1005,0.1126,415648.0
2026-09-22,0.115,0.1262,0.115,0.1201,202314.0
2026-09-23,0.125,0.125,0.115,0.1174,42403.0
2026-09-24,0.112,0.112,0.096,0.0986,115833.0
