date,open,high,low,close,volume
2026-07-23,0.1788,0.1788,0.1492,0.1543,226230.0
2026-07-24,0.1488,0.1488,0.1258,0.1263,10605.0
2026-07-27,0.1343,0.1385,0.1242,0.1385,219198.0
2026-07-28,0.1228,0.1242,0.106,0.1089,723779.0
2026-07-29,0.1097,0.1219,0.1087,0.1219,432343.0
2026-07-30,0.1199,0.121,0.1039,0.1111,2639228.0
2026-07-31,0.1201,0.1312,0.1161,0.1195,1312128.0
2026-08-03,0.1106,0.1128,0.1064,0.1064,15922.0
2026-08-04,0.1082,0.1191,0.1075,0.1191,97734.0
2026-08-05,0.1191,0.1341,0.1191,0.1249,278472.0
2026-08-06,0.1248,0.1256,0.1195,0.1241,97113.0
2026-08-07,0.1228,0.1315,0.1228,0.1282,224605.0
2026-08-10,0.1308,0.131,0.1193,0.1245,138235.0
2026-08-11,0.1262,0.1275,0.1188,0.1188,202833.0
2026-08-12,0.1216,0.1242,0.1184,0.123,136541.0
2026-08-13,0.1266,0.1289,0.1174,0.1174,1171358.0
2026-08-14,0.1194,0.1194,0.1106,0.1147,132957.0
2026-08-17,0.1143,0.127,0.1114,0.127,498902.0
2026-08-18,0.1242,0.1252,0.1101,0.1143,377763.0
2026-08-19,0.105,0.105,0.0929,0.0975,544800.0
2026-08-20,0.0992,0.0993,0.0893,0.0918,189988.0
2026-08-21,0.0956,0.0976,0.0923,0.0923,250966.0
2026-08-24,0.0917,0.0917,0.077,0.0828,666040.0
2026-08-25,0.0814,0.0815,0.076,0.0793,235026.0
2026-08-26,0.081,0.0873,0.081,0.0855,68612.0
2026-08-27,0.0847,0.0938,0.0847,0.0938,68441.0
2026-08-28,0.098,0.098,0.0907,0.0908,51881.0
2026-08-31,0.0764,0.093,0.0764,0.0909,146479.0
2026-09-01,0.0878,0.0951,0.0874,0.0908,176429.0
2026-09-02,0.0869,0.0869,0.0724,0.0749,223791.0
2026-09-03,0.0782,0.0804,0.0732,0.0771,199518.0
2026-09-04,0.0845,0.0873,0.0751,0.0771,202576.0
2026-09-07,0.0837,0.0837,0.0792,0.0809,191249.0
2026-09-08,0.0809,0.0849,0.0765,0.0771,211063.0
2026-09-09,0.0781,0.0808,0.0741,0.0808,365825.0
2026-09-10,0.0759,0.0776,0.0707,0.0752,195227.0
2026-09-11,0.068,0.0694,0.0626,0.0649,750034.0
2026-09-14,0.0599,0.064,0.0597,0.0608,72310.0
2026-09-15,0.0623,0.0637,0.0565,0.0566,67319.0
2026-09-16,0.0528,0.0623,0.0516,0.0621,266485.0
2026-09-17,0.0645,0.0663,0.058,0.0595,295707.0
2026-09-18,0.0755,0.0755,0.0601,0.0647,63698.0
2026-09-21,0.071,0.0716,0.0656,0.0691,213781.0
2026-09-22,0.074,0.0805,0.074,0.0752,221645.0
2026-09-23,0.075,0.0759,0.0738,0.0744,75660.0
2026-09-24,0.072,0.0724,0.0606,0.0612,55208.0
