date,open,high,low,close,volume
2026-08-27,0.172,0.1906,0.167,0.1863,490754.0
2026-08-28,0.1833,0.1912,0.1818,0.1825,1095215.0
2026-08-31,0.173,0.1917,0.1583,0.1879,1791841.0
2026-09-01,0.1851,0.2008,0.185,0.1939,1397191.0
2026-09-02,0.1927,0.1927,0.1589,0.169,5327769.0
2026-09-03,0.1766,0.1898,0.166,0.1766,1539339.0
2026-09-04,0.1853,0.2156,0.177,0.1824,1853664.0
2026-09-07,0.1923,0.1953,0.1656,0.1715,3568407.0
2026-09-08,0.1692,0.1821,0.1611,0.1658,2031271.0
2026-09-09,0.1666,0.173,0.1581,0.1675,2008833.0
2026-09-10,0.1609,0.1725,0.15,0.1632,2130360.0
2026-09-11,0.1543,0.1543,0.1226,0.1375,57960331.0
2026-09-14,0.1301,0.1342,0.1218,0.1319,11673760.0
2026-09-15,0.1322,0.1367,0.1176,0.1196,6204931.0
2026-09-16,0.1201,0.1426,0.111,0.137,25528935.0
2026-09-17,0.1311,0.143,0.1151,0.1203,23835881.0
2026-09-18,0.1262,0.144,0.125,0.1353,20760354.0
2026-09-21,0.1353,0.1584,0.1353,0.1574,13470381.0
2026-09-22,0.1666,0.1837,0.1666,0.1716,11627359.0
2026-09-23,0.1709,0.1749,0.1564,0.1579,9072027.0
2026-09-24,0.1563,0.1563,0.1215,0.125,10068359.0
