date,open,high,low,close,volume
2026-01-30,0.0952,0.098,0.0893,0.0926,1338426.0
2026-02-02,0.0849,0.0995,0.0807,0.0831,3360383.0
2026-02-03,0.083,0.0911,0.0762,0.0785,868108.0
2026-02-04,0.0762,0.0821,0.0708,0.0751,920779.0
2026-02-05,0.0758,0.076,0.0695,0.074,550528.0
2026-02-06,0.0701,0.072,0.067,0.0694,314834.0
2026-02-09,0.074,0.0791,0.07,0.073,295588.0
2026-02-10,0.075,0.075,0.07,0.0713,82217.0
2026-02-11,0.0698,0.072,0.0689,0.07,43669.0
2026-02-12,0.0704,0.0709,0.0692,0.0705,62155.0
2026-02-13,0.07,0.0701,0.0626,0.0642,879986.0
2026-02-24,0.0678,0.0848,0.0466,0.0477,223495.0
2026-02-25,0.0479,0.0528,0.0477,0.0486,293911.0
2026-02-26,0.0486,0.0486,0.0432,0.0432,229429.0
2026-02-27,0.0439,0.0458,0.0424,0.0451,106314.0
2026-03-02,0.0413,0.0458,0.0413,0.0454,434486.0
2026-03-03,0.0454,0.0472,0.0419,0.0434,219003.0
2026-03-04,0.0413,0.0422,0.037,0.0378,256038.0
2026-03-05,0.0381,0.0412,0.0356,0.0368,123972.0
2026-03-06,0.0339,0.0372,0.0339,0.036,62438.0
2026-03-09,0.0337,0.0348,0.0307,0.0307,412642.0
2026-03-10,0.0323,0.034,0.0312,0.0327,38420.0
2026-03-11,0.032,0.034,0.0317,0.034,27530.0
2026-03-12,0.0326,0.0344,0.0322,0.0334,31617.0
2026-03-13,0.032,0.0337,0.0316,0.0321,19403.0
2026-03-16,0.0317,0.0333,0.0298,0.0307,284688.0
2026-03-17,0.0308,0.0368,0.0305,0.0309,299937.0
2026-03-18,0.0303,0.0322,0.03,0.0314,133813.0
2026-03-19,0.0297,0.0299,0.0265,0.0269,267814.0
2026-03-20,0.0269,0.0287,0.026,0.026,105002.0
2026-03-23,0.0251,0.0286,0.0222,0.0244,823307.0
2026-03-24,0.0244,0.0256,0.0216,0.0231,199227.0
2026-03-25,0.0233,0.0255,0.0228,0.0249,319311.0
2026-03-26,0.0249,0.025,0.0181,0.0182,235281.0
2026-03-27,0.0171,0.0205,0.0171,0.0198,146216.0
2026-03-30,0.0188,0.0201,0.0183,0.0195,51533.0
2026-03-31,0.0194,0.02,0.0171,0.0174,379765.0
2026-04-01,0.0187,0.0206,0.0173,0.0177,133742.0
2026-04-02,0.017,0.0176,0.0166,0.0171,108712.0
