date,open,high,low,close,volume
2026-04-23,0.0704,0.0704,0.0571,0.0596,644529.0
2026-04-24,0.0596,0.0638,0.0581,0.0626,429735.0
2026-04-27,0.0636,0.0664,0.059,0.0604,655501.0
2026-04-28,0.0642,0.0675,0.0605,0.061,200272.0
2026-04-29,0.0614,0.064,0.0594,0.0613,125767.0
2026-04-30,0.0629,0.0645,0.0607,0.0641,208421.0
2026-05-06,0.0654,0.0802,0.0647,0.0764,1141051.0
2026-05-07,0.0772,0.0807,0.077,0.0794,251711.0
2026-05-08,0.0782,0.0805,0.0725,0.0758,608380.0
2026-05-11,0.0762,0.0911,0.075,0.0908,2434295.0
2026-05-12,0.0908,0.0962,0.0884,0.0904,72448.0
2026-05-13,0.0889,0.0961,0.0852,0.095,194998.0
2026-05-14,0.0944,0.0944,0.0801,0.0801,361452.0
2026-05-15,0.08,0.0813,0.0678,0.0683,462583.0
2026-05-18,0.065,0.0686,0.0601,0.0601,239404.0
2026-05-19,0.0622,0.0645,0.059,0.0645,208933.0
2026-05-20,0.0633,0.0653,0.062,0.0637,107563.0
2026-05-21,0.065,0.07,0.057,0.057,1400977.0
2026-05-22,0.0569,0.0586,0.055,0.0575,153801.0
2026-05-25,0.06,0.062,0.0583,0.0616,223753.0
2026-05-26,0.0596,0.0634,0.0576,0.0634,318763.0
2026-05-27,0.0588,0.0634,0.0542,0.055,384434.0
2026-05-28,0.0552,0.0552,0.0498,0.0518,344609.0
2026-05-29,0.055,0.057,0.0516,0.0543,283192.0
2026-06-01,0.0558,0.0558,0.0493,0.0495,112977.0
2026-06-02,0.05,0.0506,0.0473,0.0486,116546.0
2026-06-03,0.0479,0.051,0.0466,0.0466,85490.0
2026-06-04,0.0425,0.0472,0.0424,0.0428,240394.0
2026-06-05,0.0435,0.046,0.0378,0.0394,127831.0
2026-06-08,0.0375,0.0394,0.035,0.0354,174427.0
2026-06-09,0.0345,0.0381,0.0328,0.035,146265.0
2026-06-10,0.035,0.0357,0.0332,0.0349,399852.0
2026-06-11,0.035,0.0355,0.0328,0.033,157675.0
2026-06-12,0.035,0.046,0.0346,0.0424,242529.0
2026-06-15,0.047,0.0556,0.047,0.0535,178540.0
2026-06-16,0.0535,0.0554,0.0502,0.0512,275145.0
2026-06-17,0.0501,0.0582,0.05,0.0573,272174.0
2026-06-18,0.0555,0.0634,0.0551,0.058,831649.0
2026-06-22,0.055,0.0817,0.053,0.0805,604163.0
2026-06-23,0.0807,0.0815,0.0611,0.0624,1080453.0
2026-06-24,0.064,0.065,0.062,0.062,74366.0
2026-06-25,0.0645,0.0709,0.0618,0.0661,171367.0
2026-06-26,0.0615,0.0615,0.0539,0.0552,556904.0
2026-06-29,0.055,0.0657,0.055,0.0657,472828.0
2026-06-30,0.0649,0.067,0.0619,0.066,183480.0
2026-07-01,0.0654,0.0789,0.0639,0.0664,271834.0
2026-07-02,0.0619,0.067,0.06,0.06,544814.0
2026-07-03,0.062,0.0635,0.0576,0.0576,516536.0
2026-07-06,0.0574,0.0598,0.055,0.0586,205674.0
2026-07-07,0.0566,0.0599,0.0493,0.0497,600722.0
2026-07-08,0.052,0.0543,0.0489,0.0489,380276.0
2026-07-09,0.051,0.061,0.0509,0.0589,172273.0
2026-07-10,0.061,0.068,0.0518,0.0518,819217.0
2026-07-13,0.05,0.053,0.0481,0.0496,155455.0
2026-07-14,0.0485,0.054,0.0454,0.051,811973.0
2026-07-15,0.0508,0.0535,0.0463,0.0525,480149.0
2026-07-16,0.0482,0.0503,0.047,0.0485,169573.0
2026-07-17,0.0474,0.051,0.0407,0.0407,1588500.0
2026-07-20,0.045,0.0486,0.0421,0.046,1246482.0
2026-07-21,0.05,0.0511,0.045,0.0487,478029.0
2026-07-22,0.0488,0.0512,0.0417,0.0417,744179.0
2026-07-23,0.0432,0.0432,0.0364,0.0404,5417048.0
2026-07-24,0.0383,0.0392,0.0357,0.0361,3595520.0
2026-07-27,0.0375,0.0375,0.0336,0.0354,4018625.0
2026-07-28,0.0325,0.035,0.0301,0.0316,4169155.0
2026-07-29,0.0311,0.0346,0.0307,0.0321,3852481.0
2026-07-30,0.0318,0.0358,0.0318,0.0335,3185918.0
2026-07-31,0.0372,0.0377,0.0319,0.0327,3898086.0
2026-08-03,0.0308,0.033,0.0273,0.0274,2571716.0
2026-08-04,0.0291,0.0312,0.0259,0.0264,874809.0
2026-08-05,0.0271,0.0303,0.0271,0.029,5238605.0
2026-08-06,0.0274,0.0285,0.0262,0.0268,3151184.0
2026-08-07,0.0261,0.028,0.0261,0.0273,2357761.0
2026-08-10,0.0289,0.0295,0.0258,0.0271,1666857.0
2026-08-11,0.0263,0.0272,0.0231,0.0236,2442190.0
2026-08-12,0.0227,0.0242,0.0221,0.0231,1037936.0
2026-08-13,0.0241,0.0249,0.021,0.021,2360235.0
2026-08-14,0.0229,0.0229,0.0195,0.0203,3994425.0
2026-08-17,0.02,0.0212,0.0196,0.021,3541089.0
2026-08-18,0.021,0.021,0.0187,0.0198,2189712.0
2026-08-19,0.0178,0.0189,0.0162,0.0162,3273638.0
2026-08-20,0.0173,0.0176,0.014,0.0159,7747544.0
2026-08-21,0.0154,0.0156,0.0147,0.0151,897369.0
2026-08-24,0.0151,0.0157,0.0142,0.0143,561902.0
2026-08-25,0.0141,0.0147,0.0121,0.0131,788577.0
2026-08-26,0.013,0.0148,0.013,0.0147,830476.0
2026-08-27,0.0148,0.0163,0.0144,0.0159,964826.0
2026-08-28,0.0159,0.0168,0.0152,0.0154,984698.0
2026-08-31,0.0141,0.0162,0.0137,0.0158,2907451.0
2026-09-01,0.0159,0.0165,0.0153,0.0156,2259069.0
2026-09-02,0.0152,0.0156,0.0129,0.0132,3022565.0
2026-09-03,0.0139,0.0147,0.0129,0.0134,1893683.0
2026-09-04,0.0134,0.0159,0.0131,0.0133,5137862.0
2026-09-07,0.0145,0.0149,0.013,0.013,3540746.0
2026-09-08,0.0139,0.0143,0.0123,0.0124,1827811.0
2026-09-09,0.0135,0.0135,0.0123,0.013,1431414.0
2026-09-10,0.0124,0.0135,0.0117,0.0129,1023637.0
2026-09-11,0.0117,0.0124,0.0087,0.01,4416031.0
2026-09-14,0.009,0.0098,0.0083,0.0089,571015.0
2026-09-15,0.009,0.009,0.0077,0.0086,618443.0
2026-09-16,0.0089,0.0109,0.0083,0.0101,1545802.0
2026-09-17,0.0093,0.0109,0.0085,0.0089,2863630.0
2026-09-18,0.0097,0.0104,0.0094,0.0094,447295.0
2026-09-21,0.0092,0.0114,0.0087,0.011,1276323.0
2026-09-22,0.0117,0.013,0.0113,0.0115,2959280.0
2026-09-23,0.0113,0.0119,0.0103,0.0111,752917.0
2026-09-24,0.0103,0.0105,0.0082,0.0086,428597.0
