date,open,high,low,close,volume
2026-01-29,0.3257,0.3257,0.3006,0.3006,37337.0
2026-01-30,0.31,0.3477,0.31,0.3308,27667.0
2026-02-02,0.3561,0.4095,0.3561,0.4047,125446.0
2026-02-03,0.38,0.3879,0.3792,0.3876,138056.0
2026-02-04,0.3595,0.3595,0.3583,0.3583,65660.0
2026-02-05,0.3499,0.3576,0.3378,0.3378,11679.0
2026-02-06,0.3456,0.3532,0.3401,0.3532,13890.0
2026-02-09,0.3275,0.328,0.3176,0.3197,78486.0
2026-02-10,0.3178,0.3178,0.3084,0.3109,134272.0
2026-02-11,0.3084,0.3139,0.3082,0.3104,8259.0
2026-02-12,0.3091,0.3091,0.3086,0.3086,969.0
2026-02-13,0.3318,0.3527,0.3289,0.3471,18392.0
2026-02-24,0.3228,0.3283,0.3157,0.3199,53746.0
2026-02-25,0.3128,0.3128,0.2916,0.3104,80455.0
2026-02-26,0.327,0.3332,0.3233,0.3272,27694.0
2026-02-27,0.326,0.326,0.3165,0.3203,6186.0
2026-03-02,0.3196,0.3451,0.3196,0.3451,24601.0
2026-03-03,0.3188,0.3531,0.3188,0.3531,8034.0
2026-03-04,0.3762,0.3922,0.3674,0.3809,73532.0
2026-03-05,0.3675,0.3794,0.3675,0.3737,6013.0
2026-03-06,0.3694,0.3694,0.3605,0.3605,848.0
2026-03-09,0.3748,0.4149,0.3748,0.3975,90473.0
2026-03-10,0.37,0.3734,0.37,0.3734,66.0
2026-03-11,0.37,0.37,0.37,0.37,229.0
2026-03-12,0.3904,0.3904,0.386,0.386,2096.0
2026-03-13,0.3837,0.3857,0.3837,0.3857,752.0
2026-03-16,0.417,0.4187,0.417,0.4187,1618.0
2026-03-17,0.3767,0.3772,0.3749,0.3749,10842.0
2026-03-18,0.3939,0.4013,0.3877,0.4013,14538.0
2026-03-19,0.4085,0.4305,0.4085,0.4305,4620.0
2026-03-20,0.4411,0.4573,0.4332,0.4573,19857.0
2026-03-23,0.4724,0.5597,0.4724,0.5597,52476.0
2026-03-24,0.53,0.53,0.5088,0.513,7353.0
2026-03-31,0.511,0.511,0.4903,0.4903,5539.0
2026-04-01,0.4987,0.4987,0.4645,0.4645,3613.0
2026-04-02,0.4855,0.5119,0.4855,0.5119,40812.0
2026-04-03,0.5111,0.5111,0.5111,0.5111,6496.0
2026-04-08,0.5048,0.5048,0.4459,0.4459,27142.0
2026-04-09,0.459,0.4659,0.4589,0.4659,3158.0
2026-04-10,0.4557,0.4557,0.4437,0.4461,34648.0
2026-04-13,0.4614,0.464,0.455,0.4588,63110.0
2026-04-14,0.447,0.4547,0.4422,0.4547,70380.0
2026-04-15,0.4223,0.4226,0.4223,0.4226,5290.0
2026-04-16,0.4098,0.4173,0.4098,0.4173,8150.0
2026-04-17,0.4279,0.4367,0.4279,0.4367,38459.0
2026-04-20,0.4235,0.4235,0.4235,0.4235,1483.0
2026-04-21,0.4179,0.4227,0.4179,0.4227,69070.0
2026-04-22,0.4115,0.4143,0.4067,0.414,40757.0
2026-04-23,0.41,0.4292,0.41,0.4228,673046.0
2026-04-24,0.4254,0.4254,0.3995,0.3998,863098.0
2026-04-27,0.3952,0.3969,0.3934,0.3969,206875.0
2026-04-28,0.3953,0.4012,0.395,0.4012,115480.0
2026-04-29,0.3919,0.3919,0.3915,0.3918,38436.0
2026-04-30,0.3728,0.3803,0.3669,0.3669,184805.0
2026-05-06,0.3574,0.3574,0.3247,0.3275,120120.0
2026-05-07,0.3267,0.336,0.3255,0.3301,196604.0
2026-05-08,0.3347,0.3653,0.3347,0.356,416752.0
2026-05-11,0.3431,0.3516,0.321,0.3301,2885699.0
2026-05-12,0.3314,0.3314,0.3174,0.3239,514867.0
2026-05-13,0.3215,0.3371,0.3159,0.3159,633990.0
2026-05-14,0.321,0.3513,0.3197,0.3513,178693.0
2026-05-15,0.3605,0.4008,0.3548,0.3864,639888.0
2026-05-18,0.3956,0.4177,0.3928,0.4029,344035.0
2026-05-19,0.4048,0.4211,0.394,0.394,475835.0
2026-05-20,0.3959,0.4059,0.3922,0.3947,245872.0
2026-05-21,0.3699,0.4219,0.368,0.4219,352826.0
2026-05-22,0.4159,0.4307,0.4159,0.4259,175161.0
2026-05-25,0.4249,0.4249,0.3917,0.393,525822.0
2026-05-26,0.3959,0.4083,0.3853,0.3853,97431.0
2026-05-27,0.3888,0.4366,0.3888,0.4203,773622.0
2026-05-28,0.4273,0.4551,0.424,0.4388,314037.0
2026-05-29,0.4377,0.4459,0.4197,0.435,381838.0
2026-06-01,0.4335,0.4578,0.4267,0.4515,173918.0
2026-06-02,0.4492,0.4526,0.417,0.4316,142261.0
2026-06-03,0.4337,0.4391,0.4155,0.4259,154390.0
2026-06-04,0.4265,0.4625,0.4265,0.4577,341795.0
2026-06-05,0.4677,0.4869,0.4417,0.4869,227016.0
2026-06-08,0.4868,0.5296,0.4868,0.5149,190084.0
2026-06-09,0.5049,0.5259,0.5049,0.5064,133327.0
2026-06-10,0.4998,0.5096,0.4898,0.495,153820.0
2026-06-11,0.4837,0.5078,0.4837,0.4914,38062.0
2026-06-12,0.4821,0.4821,0.434,0.4422,121075.0
2026-06-15,0.4231,0.4231,0.3871,0.4043,477589.0
2026-06-16,0.3994,0.4108,0.3994,0.4108,177878.0
2026-06-17,0.4233,0.4233,0.4155,0.4155,1902.0
2026-06-18,0.4123,0.4128,0.3999,0.4127,146317.0
2026-06-22,0.419,0.419,0.364,0.365,48627.0
2026-06-23,0.3406,0.433,0.3406,0.4247,492553.0
2026-06-24,0.4144,0.4224,0.409,0.415,388702.0
2026-06-25,0.4237,0.4237,0.3882,0.3882,9413.0
2026-06-26,0.4017,0.467,0.4017,0.4437,302364.0
2026-06-29,0.4442,0.4442,0.3915,0.3915,641320.0
2026-06-30,0.3962,0.3962,0.3842,0.3917,26530.0
2026-07-01,0.3752,0.3893,0.3566,0.3893,308441.0
2026-07-02,0.3978,0.4418,0.3978,0.4379,223193.0
2026-07-03,0.4262,0.4308,0.4116,0.4166,164507.0
2026-07-06,0.41,0.4242,0.3982,0.3982,186226.0
2026-07-07,0.4158,0.4378,0.408,0.4318,203214.0
2026-07-08,0.4196,0.4296,0.3947,0.4101,317974.0
2026-07-09,0.4023,0.4226,0.3587,0.368,278056.0
2026-07-10,0.341,0.3879,0.3317,0.3879,1961242.0
2026-07-13,0.3966,0.4396,0.3955,0.4259,2179119.0
2026-07-14,0.4325,0.4629,0.4039,0.4073,795735.0
2026-07-15,0.3966,0.3966,0.3966,0.3966,10998.0
2026-07-16,0.4141,0.4426,0.4126,0.4313,40664.0
2026-07-17,0.4466,0.511,0.4466,0.5002,522044.0
2026-07-20,0.4616,0.4666,0.4283,0.44,934419.0
2026-07-21,0.4207,0.4207,0.377,0.377,42413.0
2026-07-22,0.3471,0.3507,0.3264,0.3507,1383274.0
2026-07-23,0.3448,0.3515,0.3364,0.3445,1056597.0
2026-07-24,0.3514,0.3727,0.3514,0.3649,42250.0
2026-07-27,0.3708,0.3708,0.3643,0.3643,28365.0
2026-07-28,0.424,0.424,0.4135,0.4177,32791.0
2026-07-29,0.3933,0.4225,0.3933,0.4108,58755.0
2026-07-30,0.4006,0.44,0.4,0.403,171600.0
2026-07-31,0.3849,0.4,0.37,0.3892,160006.0
2026-08-03,0.41,0.44,0.41,0.44,12684.0
2026-08-04,0.4239,0.4367,0.4239,0.4267,27456.0
2026-08-05,0.4328,0.4328,0.384,0.3919,153220.0
2026-08-06,0.3978,0.4056,0.3909,0.3958,209344.0
2026-08-07,0.3979,0.3979,0.3699,0.3699,36743.0
2026-08-10,0.3466,0.3559,0.3466,0.3515,48411.0
2026-08-11,0.3587,0.38,0.3573,0.38,121171.0
2026-08-12,0.378,0.378,0.3742,0.377,2649.0
2026-08-13,0.363,0.3817,0.363,0.3817,91036.0
2026-08-14,0.3819,0.4061,0.378,0.3958,328334.0
2026-08-17,0.3856,0.3856,0.376,0.376,24518.0
2026-08-18,0.3731,0.395,0.3731,0.38,71162.0
2026-08-19,0.39,0.4366,0.39,0.4268,246662.0
2026-08-20,0.41,0.43,0.41,0.43,28173.0
2026-08-21,0.418,0.4235,0.418,0.4235,71663.0
2026-08-24,0.4244,0.445,0.4208,0.4318,429093.0
2026-08-25,0.4345,0.439,0.42,0.426,56052.0
2026-08-26,0.42,0.42,0.3827,0.394,402833.0
2026-08-27,0.39,0.391,0.3665,0.37,120230.0
2026-08-28,0.3683,0.3743,0.367,0.3742,165414.0
2026-08-31,0.39,0.4,0.362,0.3661,4267273.0
2026-09-01,0.3716,0.3716,0.349,0.3555,484114.0
2026-09-02,0.3607,0.3962,0.3607,0.3842,1168218.0
2026-09-03,0.3749,0.385,0.36,0.385,376827.0
2026-09-04,0.36,0.378,0.3368,0.3717,1267643.0
2026-09-07,0.3555,0.3901,0.3551,0.3809,1918169.0
2026-09-08,0.3809,0.3917,0.3666,0.3845,161355.0
2026-09-09,0.386,0.3936,0.3769,0.3789,68400.0
2026-09-10,0.3988,0.3988,0.3785,0.3863,86461.0
2026-09-11,0.4042,0.4426,0.4042,0.4235,596802.0
2026-09-14,0.4367,0.437,0.425,0.425,549443.0
