date,open,high,low,close,volume
2026-04-23,0.091,0.091,0.0751,0.077,258142.0
2026-04-24,0.0771,0.0837,0.0771,0.0822,57966.0
2026-04-27,0.0844,0.0857,0.0775,0.0792,122834.0
2026-04-28,0.0837,0.087,0.0789,0.0789,39768.0
2026-04-29,0.0802,0.0839,0.0784,0.0812,47976.0
2026-04-30,0.0844,0.0865,0.082,0.0865,50072.0
2026-05-06,0.0903,0.1051,0.0903,0.1004,1084049.0
2026-05-07,0.105,0.1095,0.1001,0.1053,314776.0
2026-05-08,0.0987,0.1004,0.0953,0.0975,68011.0
2026-05-11,0.105,0.1189,0.0994,0.117,667622.0
2026-05-12,0.1172,0.1233,0.1157,0.1189,100194.0
2026-05-13,0.1188,0.1225,0.112,0.1225,63161.0
2026-05-14,0.1226,0.1226,0.105,0.105,95202.0
2026-05-15,0.101,0.1033,0.0881,0.0899,579000.0
2026-05-18,0.0851,0.087,0.0777,0.08,201925.0
2026-05-19,0.0801,0.0847,0.0771,0.0834,203706.0
2026-05-20,0.0828,0.085,0.081,0.0837,96619.0
2026-05-21,0.0859,0.0938,0.0737,0.0737,758810.0
2026-05-22,0.0765,0.0765,0.0713,0.0741,379347.0
2026-05-25,0.08,0.08,0.0767,0.08,35287.0
2026-05-26,0.0785,0.0827,0.0753,0.0823,205396.0
2026-05-27,0.0784,0.0799,0.0712,0.0722,247421.0
2026-05-28,0.0712,0.0715,0.065,0.0683,361186.0
2026-05-29,0.0719,0.074,0.0677,0.07,554116.0
2026-06-01,0.0719,0.0733,0.0653,0.0657,719152.0
2026-06-02,0.0667,0.068,0.0632,0.0642,276735.0
2026-06-03,0.0625,0.068,0.0623,0.0628,587476.0
2026-06-04,0.0624,0.0628,0.0561,0.0577,352596.0
2026-06-05,0.056,0.0615,0.0508,0.0509,940093.0
2026-06-08,0.05,0.0515,0.0452,0.0458,1559450.0
2026-06-09,0.048,0.0496,0.0431,0.0466,645825.0
2026-06-10,0.046,0.048,0.0448,0.0468,649750.0
2026-06-11,0.0478,0.0478,0.0441,0.0476,118889.0
2026-06-12,0.0484,0.0614,0.0484,0.0564,462652.0
2026-06-15,0.061,0.0735,0.061,0.071,1403116.0
2026-06-16,0.069,0.0701,0.0655,0.0678,135455.0
2026-06-17,0.0656,0.0746,0.0656,0.0746,500285.0
2026-06-18,0.075,0.0803,0.0716,0.0748,1525781.0
