date,open,high,low,close,volume
2026-07-23,0.1403,0.1425,0.1381,0.1388,151934.0
2026-07-24,0.1388,0.1532,0.1388,0.1487,185984.0
2026-07-27,0.1541,0.1576,0.1426,0.1426,121143.0
2026-07-28,0.1535,0.1697,0.1535,0.1607,417036.0
2026-07-29,0.1534,0.1697,0.1534,0.1604,43764.0
2026-07-30,0.1547,0.18,0.154,0.1594,132827.0
2026-07-31,0.145,0.153,0.143,0.1516,237785.0
2026-08-03,0.1678,0.1711,0.1652,0.1709,21754.0
2026-08-04,0.1658,0.1683,0.1601,0.1637,425795.0
2026-08-05,0.1565,0.1565,0.1395,0.1438,147278.0
2026-08-06,0.1468,0.1499,0.1458,0.1492,74703.0
2026-08-07,0.1418,0.1421,0.1299,0.1299,126075.0
2026-08-10,0.1225,0.1259,0.1217,0.1234,30026.0
2026-08-11,0.1227,0.134,0.1221,0.1338,66283.0
2026-08-12,0.1338,0.1338,0.128,0.1293,84449.0
2026-08-13,0.1244,0.1313,0.1198,0.1313,53444.0
2026-08-14,0.1304,0.1411,0.1278,0.1378,147477.0
2026-08-17,0.1313,0.1336,0.125,0.125,28791.0
2026-08-18,0.1262,0.1352,0.126,0.127,37278.0
2026-08-19,0.1305,0.1566,0.1305,0.1503,206802.0
2026-08-20,0.145,0.1535,0.14,0.1535,69449.0
2026-08-21,0.1499,0.1511,0.145,0.1495,22844.0
2026-08-24,0.1508,0.1579,0.1499,0.1559,66705.0
2026-08-25,0.1556,0.1596,0.1493,0.1524,48560.0
2026-08-26,0.1456,0.1456,0.1321,0.1365,96652.0
2026-08-27,0.1344,0.1345,0.127,0.127,19728.0
2026-08-28,0.1285,0.1288,0.125,0.1288,26663.0
2026-08-31,0.135,0.1401,0.1255,0.1265,118344.0
2026-09-01,0.1338,0.1338,0.121,0.1227,53295.0
2026-09-02,0.132,0.142,0.1317,0.1372,251098.0
2026-09-03,0.1336,0.1407,0.127,0.1359,149890.0
2026-09-04,0.1309,0.136,0.1183,0.1328,601648.0
2026-09-07,0.1276,0.1412,0.1274,0.138,488012.0
2026-09-08,0.1327,0.1424,0.131,0.1408,74529.0
2026-09-09,0.1399,0.1417,0.1345,0.1346,59551.0
2026-09-10,0.1438,0.1438,0.1393,0.1427,142790.0
2026-09-11,0.1469,0.1766,0.1469,0.1608,599134.0
2026-09-14,0.1688,0.17,0.1614,0.1614,288986.0
2026-09-15,0.1636,0.1709,0.1576,0.1688,216495.0
2026-09-16,0.1592,0.1767,0.1525,0.1528,385916.0
2026-09-17,0.1513,0.1654,0.1513,0.1621,121971.0
2026-09-18,0.1548,0.1548,0.1417,0.1427,445574.0
2026-09-21,0.1383,0.1383,0.127,0.1293,440457.0
2026-09-22,0.1224,0.1275,0.1142,0.1208,60251.0
2026-09-23,0.1207,0.1245,0.1179,0.1236,43222.0
2026-09-24,0.1264,0.1466,0.1264,0.146,96810.0
