date,open,high,low,close,volume
2026-07-24,0.5269,0.53,0.5269,0.53,15881.0
2026-07-27,0.5448,0.554,0.5447,0.554,17631.0
2026-07-28,0.5595,0.5603,0.5595,0.5603,3105.0
2026-07-29,0.5768,0.5768,0.541,0.5576,11780.0
2026-07-30,0.5519,0.5769,0.5519,0.5536,4755.0
2026-07-31,0.5486,0.5499,0.5429,0.5429,2551.0
2026-08-03,0.5687,0.58,0.5687,0.58,6224.0
2026-08-04,0.5729,0.5729,0.5725,0.5725,1239.0
2026-08-05,0.5689,0.5689,0.5368,0.5368,8674.0
2026-08-06,0.5522,0.5522,0.5431,0.5431,968.0
2026-08-07,0.526,0.5271,0.5176,0.5176,1124.0
2026-08-10,0.5145,0.5145,0.5145,0.5145,21.0
2026-08-11,0.5155,0.5155,0.5155,0.5155,424.0
2026-08-12,0.5271,0.5271,0.5271,0.5271,70.0
2026-08-13,0.5159,0.5289,0.5159,0.5289,561.0
2026-08-14,0.5329,0.5502,0.5329,0.5474,1982.0
2026-08-17,0.543,0.543,0.53,0.53,1672.0
2026-08-18,0.5379,0.5509,0.5379,0.5379,1353.0
2026-08-19,0.5519,0.5799,0.5519,0.5709,141058.0
2026-08-20,0.5609,0.5759,0.5609,0.5759,1467.0
2026-08-21,0.5731,0.5797,0.5689,0.5759,1135.0
2026-08-24,0.5711,0.59,0.5711,0.59,18631.0
2026-08-25,0.5825,0.59,0.5759,0.5843,887.0
2026-08-26,0.5749,0.5749,0.5473,0.5473,24975.0
2026-08-27,0.5434,0.5434,0.5418,0.5429,353.0
2026-08-28,0.5354,0.5417,0.5316,0.5417,658.0
2026-08-31,0.56,0.56,0.5435,0.5435,3015.0
2026-09-01,0.5349,0.5399,0.5315,0.5315,1515.0
2026-09-02,0.5597,0.5651,0.553,0.558,7024.0
2026-09-03,0.5618,0.5618,0.5549,0.5549,218.0
2026-09-04,0.5325,0.553,0.5231,0.553,4392.0
2026-09-07,0.5539,0.5667,0.5539,0.5659,1473.0
2026-09-08,0.5522,0.5659,0.5522,0.5659,1619.0
2026-09-09,0.5706,0.5712,0.5589,0.5589,360.0
2026-09-10,0.5643,0.5699,0.5643,0.5699,1421.0
2026-09-11,0.5999,0.6199,0.5999,0.6079,6780.0
2026-09-14,0.6158,0.6158,0.6158,0.6158,1335.0
2026-09-15,0.6158,0.6198,0.6158,0.6198,440.0
2026-09-16,0.6282,0.6339,0.5926,0.5926,18639.0
2026-09-17,0.6099,0.6195,0.6099,0.6195,1735.0
2026-09-18,0.5909,0.5909,0.5801,0.5888,914.0
2026-09-21,0.5626,0.5671,0.5559,0.5559,1027.0
2026-09-22,0.5439,0.5439,0.5266,0.5305,5282.0
2026-09-23,0.5307,0.543,0.5307,0.5419,1407.0
2026-09-24,0.5539,0.5899,0.5539,0.5875,2306.0
