date,open,high,low,close,volume
2026-04-23,0.1855,0.1855,0.1594,0.167,213685.0
2026-04-24,0.1587,0.17,0.154,0.1685,523961.0
2026-04-27,0.1682,0.1733,0.1652,0.1652,85627.0
2026-04-28,0.1619,0.1663,0.1555,0.1588,192805.0
2026-04-29,0.1617,0.18,0.1577,0.1765,261073.0
2026-04-30,0.1797,0.1808,0.1717,0.1782,159588.0
2026-05-06,0.1937,0.2161,0.1937,0.2084,239745.0
2026-05-07,0.2249,0.226,0.2078,0.2246,65018.0
2026-05-08,0.2159,0.2194,0.2084,0.2167,174301.0
2026-05-11,0.2335,0.2626,0.2235,0.2626,784389.0
2026-05-12,0.2562,0.2688,0.2533,0.2618,288333.0
2026-05-13,0.2543,0.29,0.2523,0.2878,345883.0
2026-05-14,0.2878,0.2999,0.2475,0.2513,318044.0
2026-05-15,0.2389,0.2446,0.2107,0.2182,672914.0
2026-05-18,0.2096,0.2195,0.1963,0.2003,590775.0
2026-05-19,0.1978,0.2092,0.1804,0.2092,428548.0
2026-05-20,0.2036,0.2112,0.1908,0.2031,70589.0
2026-05-21,0.2227,0.2399,0.1789,0.1789,1002112.0
2026-05-22,0.19,0.1998,0.1839,0.1924,217625.0
2026-05-25,0.2017,0.2163,0.2017,0.2163,279250.0
2026-05-26,0.2112,0.2307,0.2055,0.2277,644006.0
2026-05-27,0.24,0.24,0.2088,0.2133,607612.0
2026-05-28,0.1962,0.219,0.19,0.2139,322596.0
2026-05-29,0.2266,0.2277,0.2027,0.2027,528276.0
2026-06-01,0.2069,0.2165,0.1893,0.1893,732855.0
2026-06-02,0.2003,0.215,0.19,0.2114,427536.0
2026-06-03,0.2153,0.2533,0.2148,0.2236,526908.0
2026-06-04,0.2141,0.2209,0.2062,0.2078,132084.0
2026-06-05,0.2068,0.2155,0.1692,0.175,257811.0
2026-06-08,0.1522,0.1944,0.1346,0.1402,1248183.0
2026-06-09,0.1458,0.1584,0.142,0.1563,224029.0
2026-06-10,0.147,0.1497,0.1407,0.145,267471.0
2026-06-11,0.1472,0.1491,0.1301,0.1367,215635.0
2026-06-12,0.15,0.1678,0.1477,0.1566,1404439.0
2026-06-15,0.17,0.2,0.17,0.2,1320271.0
2026-06-16,0.1992,0.2088,0.1951,0.2053,1456694.0
2026-06-17,0.1987,0.225,0.1987,0.225,731659.0
2026-06-18,0.2253,0.2507,0.2253,0.238,469566.0
2026-06-22,0.24,0.3124,0.2263,0.3124,1229796.0
2026-06-23,0.3098,0.3098,0.2301,0.24,896577.0
2026-06-24,0.2493,0.254,0.2275,0.2423,270843.0
2026-06-25,0.2497,0.3215,0.2497,0.2657,577451.0
2026-06-26,0.247,0.2582,0.205,0.211,517657.0
2026-06-29,0.2234,0.226,0.1954,0.226,2630488.0
2026-06-30,0.2298,0.251,0.2247,0.251,228510.0
2026-07-01,0.2561,0.2699,0.221,0.2326,346770.0
2026-07-02,0.2192,0.2228,0.1929,0.1973,751025.0
2026-07-03,0.2055,0.2228,0.1979,0.1979,187556.0
2026-07-06,0.1987,0.2039,0.1818,0.1981,274354.0
2026-07-07,0.1947,0.1947,0.1673,0.1732,745239.0
2026-07-08,0.1706,0.1735,0.16,0.16,115622.0
