date,open,high,low,close,volume
2026-05-06,0.0483,0.06,0.0483,0.0592,1170019.0
2026-05-07,0.0597,0.0624,0.0588,0.0623,701224.0
2026-05-08,0.058,0.06,0.056,0.0587,441671.0
2026-05-11,0.0585,0.0714,0.0549,0.0706,1007260.0
2026-05-12,0.0688,0.0756,0.0688,0.0703,226271.0
2026-05-13,0.0695,0.0745,0.0669,0.0732,185333.0
2026-05-14,0.0753,0.0763,0.065,0.065,413259.0
2026-05-15,0.0629,0.0645,0.0523,0.0523,1014270.0
2026-05-18,0.0523,0.0548,0.0461,0.0472,726023.0
2026-05-19,0.0475,0.0503,0.045,0.0496,1016049.0
2026-05-20,0.0491,0.0514,0.0477,0.0504,708695.0
2026-05-21,0.0513,0.0551,0.0431,0.044,1741348.0
2026-05-22,0.0451,0.0463,0.0433,0.0443,338572.0
2026-05-25,0.0447,0.0495,0.0447,0.0477,136527.0
2026-05-26,0.0467,0.0488,0.0443,0.0488,505903.0
2026-05-27,0.0484,0.0494,0.0419,0.0429,1433314.0
2026-05-28,0.0424,0.0424,0.0391,0.0407,672188.0
2026-05-29,0.0407,0.044,0.0401,0.0438,886137.0
2026-06-01,0.0436,0.0446,0.0387,0.0387,325028.0
2026-06-02,0.0406,0.0406,0.0354,0.0374,821075.0
2026-06-03,0.0359,0.0398,0.0347,0.0349,612141.0
2026-06-04,0.033,0.0364,0.0321,0.0339,457027.0
2026-06-05,0.0335,0.0355,0.0294,0.0294,309364.0
2026-06-08,0.0288,0.0307,0.0264,0.0264,998309.0
2026-06-09,0.0263,0.0295,0.0251,0.0272,147303.0
2026-06-10,0.026,0.0274,0.025,0.0265,218781.0
2026-06-11,0.0276,0.0276,0.0248,0.0266,304544.0
2026-06-12,0.0281,0.0351,0.0272,0.0323,360447.0
2026-06-15,0.0376,0.0433,0.035,0.041,913295.0
2026-06-16,0.0416,0.043,0.0383,0.0408,407889.0
2026-06-17,0.04,0.046,0.0393,0.0457,393480.0
2026-06-18,0.0455,0.049,0.0429,0.0449,834185.0
2026-06-22,0.0446,0.0648,0.041,0.0636,1454188.0
2026-06-23,0.0602,0.0674,0.0468,0.0481,4099900.0
2026-06-24,0.045,0.052,0.045,0.0491,575102.0
2026-06-25,0.0491,0.0549,0.0474,0.0517,1234440.0
2026-06-26,0.0482,0.0509,0.0402,0.0421,3425227.0
2026-06-29,0.0421,0.0507,0.0411,0.0504,4506770.0
2026-06-30,0.049,0.0525,0.0472,0.0513,2339527.0
2026-07-01,0.0533,0.0622,0.0484,0.0517,2766700.0
2026-07-02,0.0492,0.0536,0.0457,0.0473,1836253.0
2026-07-03,0.0481,0.0495,0.0448,0.0448,560488.0
2026-07-06,0.0468,0.0468,0.0424,0.0457,424980.0
2026-07-07,0.0421,0.0465,0.0383,0.0395,610719.0
2026-07-08,0.0405,0.0415,0.0375,0.0377,794491.0
