date,open,high,low,close,volume
2026-05-06,0.4244,0.4325,0.4244,0.4278,3246.0
2026-05-07,0.4266,0.4344,0.4266,0.4344,2278.0
2026-05-08,0.4502,0.461,0.45,0.4566,8152.0
2026-05-11,0.4565,0.4565,0.4298,0.4298,8745.0
2026-05-12,0.4292,0.4292,0.4292,0.4292,500.0
2026-05-14,0.4239,0.4497,0.4239,0.4497,11012.0
2026-05-15,0.4724,0.5,0.4675,0.5,8130.0
2026-05-18,0.5021,0.52,0.4987,0.52,13579.0
2026-05-19,0.5154,0.5154,0.5083,0.5083,385.0
2026-05-20,0.5095,0.5095,0.4983,0.4983,1052.0
2026-05-21,0.4819,0.5315,0.4713,0.5315,9604.0
2026-05-22,0.5393,0.5422,0.5326,0.5342,13913.0
2026-05-25,0.5302,0.5302,0.5094,0.5096,19320.0
2026-05-26,0.5135,0.5197,0.506,0.506,52436.0
2026-05-27,0.497,0.5388,0.497,0.5388,28247.0
2026-05-28,0.5499,0.5599,0.5499,0.5599,892.0
2026-05-29,0.5508,0.5516,0.5439,0.5516,3685.0
2026-06-01,0.5451,0.5718,0.5418,0.5601,6949.0
2026-06-02,0.5611,0.5611,0.5312,0.5385,1946.0
2026-06-03,0.5315,0.5357,0.527,0.5357,1095.0
2026-06-04,0.5375,0.5738,0.5375,0.5738,1128.0
2026-06-05,0.5564,0.6029,0.5564,0.6029,1668.0
2026-06-08,0.5991,0.63,0.5991,0.63,5654.0
2026-06-09,0.636,0.6398,0.6264,0.6264,531.0
2026-06-10,0.6101,0.6118,0.6014,0.6014,8247.0
2026-06-11,0.6029,0.6141,0.5998,0.5998,72138.0
2026-06-12,0.5878,0.5878,0.5632,0.5632,4731.0
2026-06-15,0.5145,0.5317,0.5145,0.5251,1059.0
2026-06-16,0.5159,0.5385,0.5159,0.5385,464.0
2026-06-18,0.5232,0.5232,0.5232,0.5232,747.0
2026-06-22,0.5119,0.5187,0.4655,0.4685,7143.0
2026-06-23,0.487,0.5491,0.487,0.5448,14768.0
2026-06-24,0.5356,0.5356,0.5233,0.5329,2414.0
2026-06-25,0.5376,0.5376,0.4957,0.5078,8415.0
2026-06-26,0.5193,0.5823,0.5166,0.5672,392538.0
2026-06-29,0.5415,0.542,0.5081,0.5081,19450.0
2026-06-30,0.5074,0.517,0.5074,0.5079,1670.0
2026-07-01,0.513,0.5162,0.4823,0.5062,9597.0
2026-07-02,0.5125,0.5555,0.5125,0.5555,25214.0
2026-07-03,0.557,0.557,0.5338,0.5484,7296.0
2026-07-06,0.5366,0.5469,0.5303,0.5303,4628.0
2026-07-07,0.5552,0.5595,0.5492,0.5492,1027.0
2026-07-08,0.5509,0.5567,0.5509,0.5567,4218.0
2026-07-09,0.4978,0.4978,0.493,0.493,235.0
2026-07-10,0.495,0.495,0.4949,0.4949,6626.0
2026-07-13,0.5329,0.5615,0.5329,0.5569,4508.0
2026-07-14,0.5579,0.5579,0.5432,0.5432,1578.0
2026-07-15,0.5245,0.5245,0.521,0.521,3082.0
2026-07-16,0.5315,0.5638,0.5298,0.5638,1793.0
2026-07-17,0.5872,0.636,0.5872,0.6238,137739.0
2026-07-20,0.6152,0.6152,0.5624,0.5922,216807.0
2026-07-21,0.5446,0.5484,0.5238,0.5238,28112.0
2026-07-23,0.4738,0.4738,0.4738,0.4738,1023.0
2026-07-24,0.4963,0.5055,0.4934,0.5051,8822.0
2026-07-27,0.5014,0.5014,0.5014,0.5014,24530.0
2026-07-28,0.5319,0.5501,0.5319,0.5501,34368.0
2026-07-29,0.5492,0.5579,0.5469,0.5469,32745.0
2026-07-30,0.5645,0.5645,0.5297,0.5297,6974.0
2026-07-31,0.5018,0.5204,0.5018,0.5198,15110.0
2026-08-05,0.528,0.528,0.5099,0.5128,20632.0
2026-08-06,0.5279,0.5309,0.5228,0.5228,10126.0
2026-08-07,0.5239,0.5239,0.495,0.5028,50261.0
2026-08-10,0.4827,0.4913,0.4745,0.481,14076.0
2026-08-11,0.4831,0.5115,0.4831,0.5115,50416.0
2026-08-12,0.5091,0.5091,0.5068,0.5068,803.0
2026-08-13,0.4969,0.4969,0.4903,0.4903,9381.0
2026-08-14,0.5071,0.5372,0.5068,0.5248,24057.0
2026-08-17,0.5206,0.5206,0.5071,0.5076,132497.0
2026-08-18,0.5105,0.5294,0.5076,0.5101,725643.0
2026-08-19,0.5331,0.5697,0.5331,0.5572,321431.0
2026-08-20,0.5492,0.5599,0.5492,0.5599,3278.0
2026-08-21,0.5529,0.5529,0.5507,0.5507,6059.0
2026-08-24,0.566,0.566,0.5643,0.5655,3018.0
2026-08-25,0.568,0.5719,0.568,0.5695,21061.0
2026-08-26,0.53,0.5313,0.5192,0.5313,351274.0
2026-08-27,0.523,0.5273,0.5125,0.5125,18842.0
2026-08-28,0.515,0.5203,0.5107,0.5203,12136.0
2026-08-31,0.525,0.5399,0.52,0.5231,74943.0
2026-09-01,0.5105,0.5105,0.5001,0.5009,16245.0
2026-09-02,0.5279,0.5469,0.5279,0.535,554807.0
2026-09-03,0.5257,0.5427,0.5159,0.5297,959468.0
2026-09-04,0.5198,0.5229,0.5095,0.5224,39097.0
2026-09-07,0.5186,0.545,0.5186,0.544,436949.0
2026-09-08,0.5259,0.5415,0.5259,0.5402,6276.0
2026-09-09,0.5385,0.5489,0.5309,0.5355,42939.0
2026-09-10,0.5463,0.5463,0.5376,0.5376,11553.0
2026-09-11,0.5949,0.5955,0.5741,0.5741,52119.0
2026-09-14,0.5916,0.592,0.5763,0.5763,11216.0
2026-09-15,0.5855,0.5939,0.572,0.5939,9425.0
2026-09-16,0.5955,0.5962,0.5629,0.5629,33371.0
2026-09-17,0.5628,0.5899,0.5628,0.589,63411.0
2026-09-18,0.5651,0.5651,0.5545,0.5545,3097.0
2026-09-21,0.5439,0.5463,0.5284,0.5284,44161.0
2026-09-22,0.512,0.512,0.4968,0.5108,382770.0
2026-09-23,0.5068,0.5188,0.5068,0.518,1828.0
2026-09-24,0.5369,0.5683,0.5369,0.5683,23422.0
