date,open,high,low,close,volume
2026-07-27,0.4172,0.4416,0.407,0.4416,96436.0
2026-07-28,0.4111,0.4111,0.35,0.3662,535378.0
2026-07-29,0.3644,0.382,0.3629,0.382,33976.0
2026-07-30,0.3418,0.3782,0.3414,0.3782,77098.0
2026-07-31,0.428,0.428,0.4,0.4,22952.0
2026-08-03,0.3746,0.4888,0.3733,0.3733,18376.0
2026-08-04,0.3912,0.3986,0.3912,0.3986,3454.0
2026-08-05,0.4142,0.4349,0.3993,0.4263,97817.0
2026-08-06,0.4251,0.4355,0.4251,0.4281,8995.0
2026-08-07,0.4323,0.445,0.4323,0.4388,19926.0
2026-08-10,0.4438,0.4438,0.4187,0.4407,19995.0
2026-08-11,0.4297,0.4427,0.4297,0.4427,39626.0
2026-08-12,0.43,0.43,0.43,0.43,17.0
2026-08-13,0.45,0.4522,0.4216,0.4216,16335.0
2026-08-14,0.4142,0.4162,0.4046,0.4156,23002.0
2026-08-17,0.4187,0.452,0.4187,0.452,17180.0
2026-08-18,0.4483,0.4483,0.4226,0.4363,20943.0
2026-08-19,0.3843,0.3914,0.3761,0.3761,25243.0
2026-08-20,0.3836,0.3836,0.3699,0.3699,26678.0
2026-08-21,0.38,0.3869,0.38,0.3869,1363.0
2026-08-24,0.361,0.361,0.334,0.334,89743.0
2026-08-25,0.342,0.3532,0.3384,0.3487,31433.0
2026-08-26,0.361,0.3707,0.361,0.3707,3064.0
2026-08-27,0.3847,0.39,0.3847,0.39,1688.0
2026-08-28,0.4058,0.4058,0.4058,0.4058,1591.0
2026-08-31,0.37,0.39,0.37,0.39,1367.0
2026-09-01,0.3852,0.3953,0.38,0.3891,10298.0
2026-09-02,0.3487,0.35,0.3321,0.3338,35014.0
2026-09-03,0.3586,0.3586,0.3586,0.3586,745.0
2026-09-04,0.3634,0.3634,0.341,0.345,17077.0
2026-09-07,0.3619,0.3649,0.3619,0.3649,30503.0
2026-09-08,0.3643,0.3662,0.3449,0.3463,48404.0
2026-09-09,0.3523,0.3578,0.3413,0.3555,90324.0
2026-09-10,0.3376,0.3454,0.3316,0.344,12135.0
2026-09-11,0.3239,0.3239,0.2956,0.31,125365.0
2026-09-14,0.2896,0.3049,0.2896,0.2901,76403.0
2026-09-15,0.3002,0.301,0.2748,0.2748,60140.0
2026-09-16,0.2674,0.2965,0.2612,0.2931,107188.0
2026-09-17,0.2969,0.2969,0.2747,0.2747,27158.0
2026-09-18,0.2946,0.31,0.2912,0.3079,25466.0
2026-09-22,0.35,0.365,0.3479,0.3479,116226.0
2026-09-23,0.3423,0.3423,0.3354,0.3354,11244.0
2026-09-24,0.3277,0.3277,0.2855,0.286,57272.0
