date,open,high,low,close,volume
2026-08-27,0.0725,0.0859,0.0666,0.081,22632730.0
2026-08-28,0.078,0.083,0.0765,0.0777,7880660.0
2026-08-31,0.0701,0.0826,0.0618,0.0795,41530834.0
2026-09-01,0.0779,0.0882,0.0769,0.0836,14102283.0
2026-09-02,0.0812,0.0812,0.0617,0.0667,28262801.0
2026-09-03,0.0702,0.0791,0.0641,0.0706,25734386.0
2026-09-04,0.0741,0.0947,0.0705,0.076,45573928.0
2026-09-07,0.0785,0.0849,0.0635,0.0663,51034525.0
2026-09-08,0.0653,0.073,0.0602,0.0634,36606181.0
2026-09-09,0.0636,0.067,0.0582,0.0629,52878249.0
2026-09-10,0.0601,0.0666,0.054,0.0618,35375934.0
2026-09-11,0.0564,0.0584,0.039,0.0444,255541728.0
2026-09-14,0.042,0.0422,0.0361,0.0403,57199763.0
2026-09-15,0.0407,0.0424,0.032,0.0338,58303044.0
2026-09-16,0.0331,0.0456,0.0303,0.043,143806539.0
2026-09-17,0.041,0.0445,0.0307,0.0331,159782320.0
2026-09-18,0.0358,0.0429,0.0351,0.0386,137628089.0
2026-09-21,0.0395,0.0491,0.0386,0.0485,181787587.0
2026-09-22,0.052,0.0635,0.052,0.0551,393202746.0
2026-09-23,0.0541,0.0575,0.047,0.0488,255456397.0
2026-09-24,0.045,0.0458,0.0312,0.0317,226171274.0
