date,open,high,low,close,volume
2026-08-27,0.1003,0.1132,0.0946,0.1109,3000267.0
2026-08-28,0.1072,0.1136,0.1062,0.1067,1292661.0
2026-08-31,0.0978,0.1139,0.0883,0.1103,12272849.0
2026-09-01,0.1084,0.1209,0.1067,0.1157,2850676.0
2026-09-02,0.1126,0.1131,0.0875,0.0945,22049666.0
2026-09-03,0.0987,0.11,0.0922,0.1009,4716478.0
2026-09-04,0.1054,0.1295,0.101,0.1056,8401452.0
2026-09-07,0.1124,0.1159,0.0918,0.0953,24655298.0
2026-09-08,0.0953,0.1042,0.0877,0.0912,14863200.0
2026-09-09,0.0914,0.0969,0.0852,0.0919,13492522.0
2026-09-10,0.0887,0.0951,0.08,0.0896,10795568.0
2026-09-11,0.0846,0.0846,0.0603,0.0695,113384703.0
2026-09-14,0.0648,0.0707,0.0575,0.0641,41148112.0
2026-09-15,0.0652,0.0671,0.0531,0.0555,46575420.0
2026-09-16,0.0555,0.0713,0.0502,0.0681,90836743.0
2026-09-17,0.0634,0.0706,0.0513,0.055,134822460.0
2026-09-18,0.0587,0.0694,0.0578,0.063,131412869.0
2026-09-21,0.0654,0.0788,0.0644,0.078,92028615.0
2026-09-22,0.085,0.0982,0.0843,0.088,165971149.0
2026-09-23,0.088,0.0905,0.0766,0.0785,92603864.0
2026-09-24,0.0741,0.0748,0.0535,0.0539,112692187.0
