date,open,high,low,close,volume
2026-04-23,0.1491,0.1628,0.1491,0.1533,165832.0
2026-04-24,0.1596,0.1622,0.1487,0.1516,29470.0
2026-04-27,0.15,0.1536,0.1473,0.1536,37173.0
2026-04-28,0.1499,0.1518,0.1439,0.1484,41420.0
2026-04-29,0.1484,0.15,0.1411,0.1419,44795.0
2026-04-30,0.1384,0.1409,0.1353,0.1356,56127.0
2026-05-06,0.1225,0.1268,0.1125,0.117,257535.0
2026-05-07,0.114,0.1187,0.1105,0.1176,383537.0
2026-05-08,0.1216,0.1347,0.1216,0.1309,84205.0
2026-05-11,0.1259,0.1277,0.1159,0.1178,944325.0
2026-05-12,0.1209,0.1209,0.112,0.1178,157794.0
2026-05-13,0.1184,0.1288,0.1167,0.117,44619.0
2026-05-14,0.1174,0.1339,0.1171,0.1294,56602.0
2026-05-15,0.1324,0.1555,0.1302,0.1473,158141.0
2026-05-18,0.1533,0.1631,0.1498,0.1584,151406.0
2026-05-19,0.1586,0.1648,0.1512,0.152,342231.0
2026-05-20,0.1551,0.1599,0.1496,0.152,148506.0
2026-05-21,0.1451,0.1674,0.1329,0.1674,259834.0
2026-05-22,0.1674,0.1705,0.1623,0.1651,201223.0
2026-05-25,0.1677,0.1677,0.1454,0.1454,200624.0
2026-05-26,0.1488,0.155,0.1442,0.1442,154997.0
2026-05-27,0.1453,0.1725,0.14,0.1665,364714.0
2026-05-28,0.1737,0.1866,0.1702,0.1782,90040.0
2026-05-29,0.1778,0.18,0.1666,0.1768,137755.0
2026-06-01,0.1751,0.1875,0.1693,0.1862,134759.0
2026-06-02,0.1832,0.1871,0.1602,0.1659,430578.0
2026-06-03,0.1692,0.1702,0.1578,0.1681,34610.0
2026-06-04,0.1705,0.1851,0.1696,0.1825,179277.0
2026-06-05,0.1878,0.2038,0.1449,0.2038,515211.0
2026-06-08,0.2034,0.2359,0.1935,0.2249,1131486.0
2026-06-09,0.2172,0.2322,0.2143,0.2148,580543.0
2026-06-10,0.22,0.2233,0.2018,0.205,174519.0
2026-06-11,0.2079,0.2125,0.2016,0.2016,753080.0
2026-06-12,0.1942,0.1942,0.1686,0.172,316013.0
2026-06-15,0.1633,0.1633,0.1436,0.1533,294476.0
2026-06-16,0.1554,0.1649,0.1515,0.1633,150305.0
2026-06-17,0.1693,0.1693,0.1604,0.1631,78199.0
2026-06-18,0.1606,0.164,0.1528,0.1579,411817.0
2026-06-22,0.1584,0.16,0.1279,0.1288,217388.0
2026-06-23,0.1299,0.1799,0.1299,0.1738,638308.0
2026-06-24,0.1696,0.171,0.1582,0.1682,766013.0
2026-06-25,0.1729,0.1729,0.1464,0.1539,2031904.0
2026-06-26,0.153,0.205,0.153,0.1883,1350223.0
2026-06-29,0.1915,0.1915,0.1591,0.1591,537226.0
2026-06-30,0.1675,0.1675,0.1571,0.1578,581243.0
2026-07-01,0.1625,0.1634,0.1449,0.1585,306362.0
2026-07-02,0.1653,0.1938,0.165,0.1937,661373.0
2026-07-03,0.187,0.19,0.1696,0.1793,147174.0
2026-07-06,0.1705,0.1793,0.165,0.1681,265535.0
2026-07-07,0.1717,0.1839,0.1677,0.179,302005.0
2026-07-08,0.1745,0.1774,0.1574,0.177,217464.0
2026-07-09,0.1651,0.1699,0.139,0.139,93681.0
2026-07-10,0.1389,0.1551,0.1273,0.1551,377211.0
2026-07-13,0.15,0.1877,0.15,0.1789,1349487.0
2026-07-14,0.1839,0.2008,0.1605,0.1642,947551.0
2026-07-15,0.16,0.16,0.1485,0.1528,877534.0
2026-07-16,0.1592,0.1853,0.158,0.1853,646886.0
2026-07-17,0.2008,0.2387,0.2008,0.2246,801804.0
2026-07-20,0.205,0.205,0.1719,0.1752,1371415.0
2026-07-21,0.1721,0.1752,0.1422,0.145,397272.0
2026-07-22,0.14,0.14,0.116,0.1217,628955.0
2026-07-23,0.12,0.1237,0.1152,0.1185,3429476.0
2026-07-24,0.1239,0.136,0.122,0.1349,3690056.0
2026-07-27,0.13,0.142,0.1242,0.1256,2079510.0
2026-07-28,0.13,0.1616,0.13,0.148,5388818.0
2026-07-29,0.145,0.165,0.1379,0.1487,6493305.0
2026-07-30,0.145,0.1741,0.1422,0.151,4012273.0
2026-07-31,0.14,0.1452,0.1273,0.1393,2923096.0
2026-08-03,0.14,0.164,0.14,0.1586,1120745.0
2026-08-04,0.1521,0.1598,0.1479,0.1562,1221765.0
2026-08-05,0.1523,0.1523,0.1246,0.1317,1273431.0
2026-08-06,0.1311,0.137,0.13,0.1306,1988033.0
2026-08-07,0.1312,0.1312,0.1115,0.1115,6508059.0
2026-08-10,0.11,0.1113,0.102,0.1054,2208358.0
2026-08-11,0.1064,0.1205,0.1048,0.1205,3135370.0
2026-08-12,0.1208,0.1208,0.1121,0.1142,4445251.0
2026-08-13,0.11,0.1198,0.1032,0.1172,4134573.0
2026-08-14,0.1172,0.1304,0.1138,0.1229,16731160.0
2026-08-17,0.1244,0.1244,0.1071,0.108,9110867.0
2026-08-18,0.111,0.124,0.1103,0.1106,11449462.0
2026-08-19,0.1111,0.1515,0.1111,0.142,23397816.0
2026-08-20,0.134,0.1465,0.1281,0.1386,10901189.0
2026-08-21,0.1441,0.1452,0.132,0.1366,6706427.0
2026-08-24,0.1368,0.153,0.1361,0.1431,13819622.0
2026-08-25,0.1464,0.1513,0.1369,0.14,6619013.0
2026-08-26,0.1412,0.1417,0.1156,0.1225,9536418.0
2026-08-27,0.1172,0.1199,0.1083,0.1096,16213346.0
2026-08-28,0.1131,0.1131,0.1069,0.1112,8561987.0
2026-08-31,0.115,0.1265,0.107,0.1101,19234151.0
2026-09-01,0.1119,0.1119,0.1004,0.1043,4852360.0
2026-09-02,0.1044,0.1272,0.1044,0.12,8835438.0
2026-09-03,0.115,0.123,0.1069,0.116,11563418.0
2026-09-04,0.11,0.1175,0.0962,0.1132,19389556.0
2026-09-07,0.11,0.1249,0.106,0.1192,19142635.0
2026-09-08,0.115,0.1241,0.1126,0.1203,9217598.0
2026-09-09,0.1209,0.1251,0.115,0.1198,12653637.0
2026-09-10,0.12,0.1308,0.1181,0.1218,10322985.0
2026-09-11,0.125,0.1602,0.1158,0.1407,13282083.0
2026-09-14,0.15,0.153,0.141,0.1416,5923747.0
2026-09-15,0.14,0.1525,0.137,0.1505,4550237.0
2026-09-16,0.152,0.1597,0.1315,0.1357,9111753.0
2026-09-17,0.1304,0.1495,0.1269,0.1431,28230593.0
2026-09-18,0.14,0.14,0.1221,0.1266,23362650.0
2026-09-21,0.1272,0.1272,0.1051,0.1074,14696829.0
2026-09-22,0.105,0.105,0.0887,0.0961,6032017.0
2026-09-23,0.0954,0.1016,0.092,0.1003,11807947.0
2026-09-24,0.105,0.1329,0.105,0.127,7608410.0
