date,open,high,low,close,volume,amount
2025-09-25,35.51,45.57,31.27,36.07,41946836.0,1477400825.0
2025-09-26,32.82,34.52,29.51,29.59,31602792.0,1026807920.0
2025-09-29,28.12,35.31,27.63,33.66,30919130.0,968791716.0
2025-09-30,31.67,32.91,28.56,28.6,26467985.0,817364572.0
2025-10-09,28.35,29.77,26.8,27.77,21707800.0,614537763.0
2025-10-10,26.56,27.43,26.34,26.65,15370986.0,415559521.0
2025-10-13,25.98,26.89,25.98,26.31,10288725.0,275999806.0
2025-10-14,26.24,26.97,26.24,26.58,10147616.0,273435990.0
2025-10-15,26.64,26.82,25.72,26.23,8731062.0,232001615.0
2025-10-16,26.12,27.13,25.9,26.56,9706410.0,261701812.0
2025-10-17,26.19,28.6,26.14,27.67,19410303.0,546848001.0
2025-10-20,27.73,29.18,27.21,28.9,18643048.0,533778208.0
2025-10-21,28.21,28.85,27.55,28.53,13292371.0,380876109.0
2025-10-22,28.14,32.43,28.14,30.58,23806434.0,733602743.0
2025-10-23,30.5,36.7,30.5,36.7,30105996.0,1046053286.0
2025-10-24,37.29,40.25,34.9,35.18,34128687.0,1288622771.0
2025-10-27,33.75,39.44,33.45,38.76,31535659.0,1142218948.0
2025-10-28,37.49,37.94,34.18,34.24,24310355.0,885592700.0
2025-10-29,32.83,35.51,32.83,33.95,18258366.0,635762925.0
2025-10-30,33.24,36.47,33.16,34.75,19431973.0,686971004.0
2025-10-31,34.43,34.53,31.67,31.94,18185731.0,597695108.0
2025-11-03,31.95,33.47,31.57,33.21,14328403.0,476351190.0
2025-11-04,33.2,36.08,32.86,34.94,18624272.0,646417678.0
2025-11-05,33.87,35.02,33.19,33.34,14828056.0,508330038.0
2025-11-06,33.1,33.42,31.9,32.16,11599545.0,380456606.0
2025-11-07,32.22,32.33,30.51,30.8,11093925.0,348260153.0
2025-11-10,30.76,31.05,30.26,30.57,7876637.0,244403936.0
2025-11-11,30.61,31.58,30.3,31.39,9910386.0,312170057.0
2025-11-12,31.47,37.64,31.47,35.99,29051328.0,1036405585.0
2025-11-13,34.62,37.34,34.62,36.74,25868752.0,943231697.0
2025-11-14,36.79,39.93,35.51,35.51,23535318.0,888485795.0
2025-11-17,36.37,36.7,33.95,34.29,13735419.0,480747146.0
2025-11-18,33.89,34.25,32.28,32.5,10904161.0,362621897.0
2025-11-19,32.52,35.28,32.16,33.54,18077002.0,620472590.0
2025-11-20,32.73,33.15,31.35,31.9,12852798.0,417068270.0
2025-11-21,31.7,33.52,30.98,31.12,12055660.0,391562799.0
2025-11-24,31.16,32.51,30.97,32.51,10727353.0,345735173.0
2025-11-25,32.51,32.86,31.84,32.48,9934823.0,327123615.0
2025-11-26,32.18,33.99,32.18,33.84,14425204.0,488415144.0
2025-11-27,33.43,34.98,32.53,34.26,14591756.0,498813759.0
2025-11-28,34.03,34.08,32.55,32.65,10644550.0,354980257.0
2025-12-01,32.13,32.81,31.67,32.78,7597479.0,248752478.0
2025-12-02,32.51,34.03,31.96,33.56,11384044.0,383374328.0
2025-12-03,33.09,34.7,32.58,32.75,11416215.0,388643284.0
2025-12-04,32.06,32.85,31.27,32.3,7900806.0,257022562.0
2025-12-05,32.44,33.93,31.35,33.18,10933445.0,361567154.0
2025-12-08,33.06,33.91,33.06,33.72,10423783.0,355747965.0
2025-12-09,33.54,34.33,32.84,32.87,9213695.0,311329399.0
2025-12-10,32.72,36.76,32.64,34.07,14752746.0,515587774.0
2025-12-11,34.03,34.12,32.01,32.12,14113583.0,471566478.0
2025-12-12,31.96,32.01,31.17,31.4,7628159.0,243437508.0
2025-12-15,31.37,32.02,30.78,31.88,6395847.0,204003688.0
2025-12-16,31.58,31.82,30.58,30.65,5272362.0,166476853.0
2025-12-17,30.64,31.25,30.3,31.02,4076092.0,127593855.0
2025-12-18,31.38,32.75,31.38,32.41,10202885.0,332916939.0
2025-12-19,31.66,32.13,31.45,31.87,6743050.0,217165264.0
2025-12-22,31.57,31.92,31.43,31.9,4764612.0,153036513.0
2025-12-23,31.75,32.36,31.4,31.73,6362406.0,205404860.0
2025-12-24,31.51,31.6,30.95,31.39,6041010.0,191679844.0
2025-12-25,31.39,31.51,31.04,31.14,4632575.0,146398283.0
2025-12-26,31.23,31.31,30.68,30.71,5040219.0,158148407.0
2025-12-29,30.5,31.0,30.36,30.82,4013868.0,124606405.0
2025-12-30,30.58,30.61,30.03,30.03,3957579.0,121346853.0
2025-12-31,30.06,30.24,28.79,28.82,4787091.0,141486634.0
2026-01-05,28.62,29.78,28.62,29.72,4211170.0,125829792.0
2026-01-06,29.51,30.08,29.48,29.74,3916460.0,117949521.0
2026-01-07,29.69,29.98,29.48,29.85,3539035.0,106813839.0
2026-01-08,29.89,30.26,29.68,30.07,4050392.0,123354654.0
2026-01-09,29.99,30.88,29.94,30.6,5785666.0,178369803.0
2026-01-12,30.54,30.68,30.16,30.6,5861462.0,180756781.0
2026-01-13,30.71,33.18,30.37,32.31,15717589.0,508298222.0
2026-01-14,31.87,32.43,31.14,31.56,10488531.0,337853101.0
2026-01-15,31.22,32.15,30.83,31.04,7058591.0,224625596.0
2026-01-16,31.05,31.51,30.86,31.23,5153354.0,162799675.0
2026-01-19,31.15,31.27,30.64,30.76,4903046.0,153537822.0
2026-01-20,30.78,30.93,29.88,30.14,4991572.0,152926761.0
2026-01-21,29.89,30.88,29.77,30.6,4551527.0,140455742.0
