date,open,high,low,close,volume,amount
2025-08-08,68.44,79.06,54.11,54.76,28979525.0,1970531035.0
2025-08-11,50.62,54.67,48.99,51.3,19691865.0,1045190723.0
2025-08-12,50.71,51.68,47.58,47.7,17782142.0,907547457.0
2025-08-13,46.38,50.12,46.38,47.2,16676785.0,834263710.0
2025-08-14,46.38,46.76,43.39,43.39,16355433.0,759840841.0
2025-08-15,42.04,42.89,42.04,42.44,9953574.0,437435136.0
2025-08-18,42.33,43.18,42.23,42.81,8857654.0,392085825.0
2025-08-19,42.71,43.19,42.44,42.61,6760625.0,299197844.0
2025-08-20,42.9,42.95,42.44,42.77,6095039.0,269765345.0
2025-08-21,42.58,44.82,42.52,44.06,10627079.0,480443334.0
2025-08-22,43.43,45.19,43.07,44.36,10373479.0,472457698.0
2025-08-25,45.27,45.27,44.25,44.65,8434733.0,390481418.0
2025-08-26,44.4,44.76,44.18,44.25,5551868.0,255881557.0
2025-08-27,44.2,44.22,43.1,43.11,5792813.0,262700735.0
2025-08-28,43.0,43.56,42.47,43.29,4321523.0,193115441.0
2025-08-29,43.39,43.56,43.08,43.19,3041360.0,136502573.0
2025-09-01,43.0,43.35,42.86,43.12,2612401.0,116720704.0
2025-09-02,43.19,43.19,42.46,42.58,3224543.0,142716241.0
2025-09-03,42.59,43.1,42.43,42.77,3048513.0,135312708.0
2025-09-04,42.55,42.79,42.09,42.44,2621686.0,115575301.0
2025-09-05,42.42,43.05,42.42,42.9,2770780.0,122809403.0
2025-09-08,42.89,43.07,42.61,43.05,2436080.0,108474390.0
2025-09-09,42.99,43.26,42.72,42.82,2392087.0,106582459.0
2025-09-10,42.82,43.13,42.65,42.86,1940171.0,86211498.0
2025-09-11,42.85,42.88,42.45,42.87,2379250.0,105356301.0
2025-09-12,42.85,42.87,42.52,42.54,2451529.0,108470979.0
2025-09-15,42.47,42.7,42.44,42.59,1574451.0,69487058.0
2025-09-16,42.67,42.68,42.34,42.42,2178636.0,95926231.0
2025-09-17,42.52,42.57,42.34,42.47,1630528.0,71785088.0
2025-09-18,42.56,43.17,42.43,42.81,3964908.0,176036263.0
2025-09-19,42.84,43.13,42.43,42.98,3085512.0,136727740.0
2025-09-22,42.96,42.96,42.52,42.71,1977122.0,87497737.0
2025-09-23,42.62,42.71,42.07,42.37,2604088.0,114307429.0
2025-09-24,42.28,42.61,42.11,42.61,1849369.0,81409796.0
2025-09-25,42.58,46.17,42.42,44.97,11885583.0,548839675.0
2025-09-26,45.17,47.04,44.03,46.42,12342188.0,585669379.0
2025-09-29,46.09,46.09,44.6,44.84,7081582.0,330542806.0
2025-09-30,44.83,44.83,43.52,43.53,5715768.0,260466093.0
2025-10-09,43.54,44.12,42.89,43.96,4198941.0,189486505.0
2025-10-10,43.72,44.23,43.21,43.89,3333487.0,150937681.0
2025-10-13,42.83,44.54,42.52,44.51,4281840.0,195191815.0
2025-10-14,45.75,47.72,44.55,46.25,11990626.0,576601970.0
2025-10-15,45.6,47.38,45.39,47.1,7746993.0,376007784.0
2025-10-16,47.1,49.64,46.29,48.69,8339319.0,416190755.0
2025-10-17,47.75,48.79,45.82,46.34,5868385.0,287964911.0
2025-10-20,46.66,47.33,45.67,46.04,5347409.0,256890486.0
2025-10-21,46.47,48.09,45.89,47.36,5554125.0,270131198.0
2025-10-22,46.77,47.16,45.95,46.06,3833906.0,185283349.0
2025-10-23,45.8,46.74,45.13,46.69,4123137.0,196401095.0
2025-10-24,46.28,46.64,45.32,45.34,4168064.0,198010200.0
2025-10-27,45.3,45.68,44.55,44.78,3762293.0,175691140.0
2025-10-28,45.41,45.41,44.35,44.4,2962881.0,137322067.0
2025-10-29,44.35,44.66,43.56,44.64,2864704.0,131081610.0
2025-10-30,44.35,44.38,43.5,43.5,2988619.0,135758061.0
2025-10-31,43.46,44.07,43.46,43.69,1949649.0,88326665.0
2025-11-03,43.64,44.05,43.53,43.96,1576261.0,71679221.0
2025-11-04,43.96,44.63,43.87,44.45,2816529.0,129443602.0
2025-11-05,44.35,44.59,43.87,44.39,2311195.0,105988026.0
2025-11-06,44.35,45.76,44.18,45.21,4525329.0,212534136.0
2025-11-07,46.16,46.16,44.85,45.0,3524624.0,166368448.0
2025-11-10,44.67,45.18,43.77,44.68,2413895.0,111145717.0
2025-11-11,44.68,44.72,44.22,44.26,1636400.0,75259112.0
2025-11-12,44.26,44.77,43.87,44.39,1835292.0,84330364.0
2025-11-13,44.39,44.58,43.8,44.36,2545623.0,116398294.0
2025-11-14,43.91,44.63,43.86,43.89,2012230.0,92105190.0
2025-11-17,43.49,43.72,42.91,42.94,2045094.0,91689945.0
2025-11-18,42.85,43.26,42.61,42.62,1342715.0,59726788.0
2025-11-19,42.85,43.1,41.44,42.44,2304157.0,100918934.0
2025-11-20,42.47,42.84,41.94,41.94,1169200.0,51209689.0
2025-11-21,41.8,41.8,39.53,39.59,2267669.0,95179181.0
2025-11-24,39.6,39.93,38.76,39.63,1686665.0,68740668.0
2025-11-25,39.63,40.3,39.57,39.81,1373652.0,56906437.0
2025-11-26,39.84,40.16,39.58,39.65,869293.0,35900746.0
2025-11-27,39.9,39.9,39.49,39.53,861211.0,35427897.0
2025-11-28,39.41,39.88,39.04,39.8,1020381.0,41749109.0
2025-12-01,40.11,40.39,39.74,40.12,932851.0,38700769.0
2025-12-02,40.04,40.36,39.79,40.21,930503.0,38685013.0
2025-12-03,40.22,40.67,39.84,40.66,1252063.0,52264490.0
2025-12-04,40.96,40.98,39.81,39.9,1031763.0,42761473.0
2025-12-05,39.82,40.25,39.19,39.44,1120569.0,45310125.0
2025-12-08,39.56,39.57,39.34,39.41,895620.0,36218311.0
2025-12-09,39.34,39.56,38.98,38.99,1321882.0,53035154.0
2025-12-10,39.0,39.12,38.36,38.8,1267982.0,50176463.0
2025-12-11,39.11,39.11,38.37,38.38,1119316.0,44291130.0
2025-12-12,38.38,38.46,37.93,38.11,1334492.0,52219604.0
2025-12-15,37.94,39.88,37.84,39.28,2717332.0,108502285.0
2025-12-16,38.7,39.07,38.14,38.16,1241733.0,48953155.0
2025-12-17,38.25,39.14,38.16,38.74,1121943.0,44452661.0
2025-12-18,38.58,39.41,38.54,38.73,1119830.0,44743179.0
2025-12-19,38.76,38.92,38.6,38.87,1062778.0,42290631.0
2025-12-22,38.73,39.09,38.73,39.0,757936.0,30287462.0
2025-12-23,39.05,39.05,38.51,38.7,1005177.0,39907191.0
2025-12-24,38.7,39.46,38.59,39.2,1385434.0,55516824.0
2025-12-25,39.46,39.46,39.21,39.22,896308.0,36066632.0
2025-12-26,38.91,39.52,38.91,39.22,977783.0,39264820.0
2025-12-29,39.13,39.97,38.99,39.76,1661128.0,67578029.0
2025-12-30,39.57,39.81,39.24,39.42,1114125.0,45073955.0
2025-12-31,39.99,40.1,39.52,39.71,1029607.0,41932421.0
2026-01-05,39.65,39.72,39.3,39.47,1386844.0,56126138.0
2026-01-06,39.51,39.6,39.22,39.28,2228700.0,89926005.0
2026-01-07,39.56,39.88,39.03,39.03,2301718.0,93061713.0
2026-01-08,38.94,39.21,38.74,39.1,1539787.0,61568546.0
2026-01-09,39.12,39.37,38.95,39.29,2009689.0,80671003.0
2026-01-12,39.29,39.56,39.21,39.29,2589663.0,104508416.0
2026-01-13,39.2,39.61,39.05,39.05,3317700.0,133881927.0
2026-01-14,39.04,39.27,38.16,38.26,4090741.0,162417474.0
2026-01-15,38.17,38.53,38.16,38.3,1691068.0,66409152.0
2026-01-16,38.35,38.68,38.14,38.4,1582813.0,62252408.0
2026-01-19,38.4,38.99,38.28,38.96,1922984.0,76259942.0
2026-01-20,38.91,39.12,38.56,38.81,1504292.0,59756039.0
2026-01-21,38.7,39.29,38.62,39.11,1637473.0,65370042.0
2026-01-22,39.11,39.37,38.98,39.28,1587988.0,63762766.0
2026-01-23,39.38,39.38,39.11,39.18,1439083.0,57790235.0
2026-01-26,39.08,39.59,38.93,39.27,1715918.0,68910478.0
2026-01-27,39.36,39.67,38.53,39.2,2373565.0,95010578.0
2026-01-28,39.22,39.4,38.72,38.74,1551538.0,61782275.0
2026-01-29,38.69,38.92,38.36,38.37,1454404.0,57421724.0
2026-01-30,38.39,38.55,38.0,38.37,1298546.0,50985871.0
2026-02-02,38.26,38.4,37.66,37.66,1490700.0,58085325.0
2026-02-03,37.67,38.0,37.67,37.92,808392.0,31341485.0
2026-02-04,37.79,38.42,37.76,38.28,1191333.0,46527702.0
2026-02-05,38.16,38.41,38.0,38.0,734301.0,28700129.0
2026-02-06,38.03,38.2,37.86,37.88,792717.0,30881401.0
2026-02-09,37.75,38.09,37.65,38.0,1508732.0,58556177.0
2026-02-10,37.86,38.52,37.83,38.12,1301324.0,50846385.0
2026-02-11,38.14,38.23,37.98,38.05,847708.0,33104542.0
2026-02-12,37.94,38.0,37.68,37.68,982819.0,38077412.0
2026-02-13,37.76,37.89,37.56,37.56,766901.0,29640483.0
2026-02-24,37.7,38.09,37.66,38.09,1058556.0,41180417.0
2026-02-25,38.13,38.34,37.96,38.2,1308013.0,51168338.0
2026-02-26,38.2,38.23,37.87,37.9,957130.0,37267410.0
2026-02-27,37.86,38.05,37.76,37.99,734323.0,28509558.0
2026-03-02,37.65,37.66,36.94,37.09,1630547.0,62277636.0
2026-03-03,37.02,37.16,35.79,35.86,1725471.0,64415505.0
2026-03-04,35.81,35.81,35.05,35.18,1203320.0,43588944.0
2026-03-05,35.6,35.61,35.24,35.39,645357.0,23447653.0
2026-03-06,35.17,36.05,35.17,35.9,790214.0,28943398.0
2026-03-09,35.52,36.49,35.48,36.06,968284.0,35711174.0
2026-03-10,36.26,36.42,36.11,36.18,711342.0,26406812.0
2026-03-11,36.21,36.48,36.05,36.35,781439.0,29035537.0
2026-03-12,36.55,39.59,36.55,39.0,6953558.0,274526534.0
2026-03-13,38.27,38.35,37.68,37.7,3650869.0,141821455.0
2026-03-16,37.25,38.33,37.25,37.79,2009606.0,78089504.0
2026-03-17,37.58,39.57,37.46,39.27,5349334.0,213247352.0
2026-03-18,38.62,40.64,38.6,40.26,6369149.0,259355609.0
2026-03-19,39.51,39.79,38.17,38.74,3549357.0,141685035.0
2026-03-20,38.75,38.83,36.88,36.93,2854692.0,109997095.0
2026-03-23,36.05,36.1,34.79,34.88,2210353.0,80297262.0
2026-03-24,35.5,35.77,33.87,35.18,1985672.0,70495542.0
2026-03-25,34.99,35.63,34.85,35.16,1735245.0,62621574.0
2026-03-26,35.25,35.25,33.98,34.05,1741393.0,61427943.0
2026-03-27,33.7,34.33,33.31,34.24,1340485.0,46485791.0
2026-03-30,33.82,34.04,33.31,33.96,1013903.0,35012306.0
2026-03-31,33.86,34.28,33.42,33.54,1165279.0,40405674.0
2026-04-01,33.89,34.02,33.69,33.88,863889.0,29974856.0
