date,open,high,low,close,volume,amount
2026-09-04,0.9990,1.0170,0.9880,0.9930,204368700,204947891
2026-09-07,1.0020,1.0070,0.9940,1.0060,42521800,42592753
2026-09-08,1.0050,1.0050,0.9680,0.9700,22934000,22410247
2026-09-09,0.9720,0.9910,0.9720,0.9800,32814700,32201571
2026-09-10,0.9720,0.9750,0.9660,0.9690,11003100,10670156
2026-09-11,0.9500,0.9630,0.9410,0.9620,11576400,10988988
2026-09-14,0.9550,0.9640,0.9450,0.9550,14368300,13774462
2026-09-15,0.9560,0.9660,0.9400,0.9420,3479700,3309443
2026-09-16,0.9420,0.9640,0.9380,0.9640,6315900,6011639
2026-09-17,0.9550,0.9790,0.9510,0.9570,4546800,4359592
2026-09-18,0.9660,1.0030,0.9660,0.9980,42168400,41801118
2026-09-21,1.0040,1.0090,0.9870,0.9980,11624900,11589974
2026-09-22,1.0160,1.0220,1.0000,1.0000,31533500,32019632
