date,open,high,low,close,volume,amount
2022-10-25,100.2860,100.3790,100.2530,100.3200,8200642,822986909
2022-10-26,100.2710,100.3730,100.2700,100.3540,6379260,640186478
2022-10-27,100.3500,100.4850,100.3500,100.4580,6548595,657841874
2022-10-28,100.4780,100.5560,100.4590,100.5140,5108530,513489808
2022-10-31,100.5130,100.5900,100.5130,100.5890,6639650,667772842
2022-11-01,100.6390,100.6460,100.5090,100.5110,10336950,1039309150
2022-11-02,100.5130,100.5130,100.4200,100.4300,9790500,983663512
2022-11-03,100.4300,100.5270,100.4200,100.4860,11120980,1117482382
2022-11-04,100.4660,100.4810,100.3100,100.3180,10926180,1097174232
2022-11-07,100.2960,100.3450,100.2960,100.3420,16109470,1616273403
2022-11-08,100.3620,100.3620,100.3240,100.3420,12240220,1228174273
2022-11-09,100.3590,100.3610,100.3380,100.3560,13055480,1310188344
2022-11-10,100.3560,100.3730,100.3290,100.3310,8514160,854449550
2022-11-11,100.3310,100.3510,99.9030,99.9750,10908200,1094141308
2022-11-14,99.9650,99.9650,99.3500,99.3700,11255953,1120501061
2022-11-15,99.3220,99.4360,99.3000,99.4300,8810810,876013470
2022-11-16,99.4000,99.4400,99.0600,99.0950,9971650,991102772
2022-11-17,99.0960,99.4550,99.0450,99.3690,8453010,839359112
2022-11-18,99.3690,99.5120,99.3290,99.4540,7270710,722994497
2022-11-21,99.4650,99.7460,99.4650,99.6270,10462490,1043035145
2022-11-22,99.6850,99.7590,99.6850,99.7370,8802165,877861901
2022-11-23,99.7770,99.9540,99.7770,99.9270,14016550,1400329853
2022-11-24,99.9880,100.1950,99.9880,100.0710,15028360,1504091470
2022-11-25,100.0500,100.0990,99.8800,99.9580,17268530,1726955617
2022-11-28,100.0300,100.0300,99.7160,99.7160,15290060,1526269283
2022-11-29,99.6660,99.7160,99.3270,99.3310,13437807,1336189122
2022-11-30,99.3210,99.4480,99.3210,99.3990,16789050,1668317837
2022-12-01,99.3900,99.4490,99.2430,99.4430,14501960,1441310131
2022-12-02,99.4800,99.6310,99.4800,99.6190,15286730,1522741166
2022-12-05,99.5690,99.5700,99.3890,99.4470,14366880,1430067782
2022-12-06,99.3980,99.4980,99.3980,99.4280,17549780,1744901717
2022-12-07,99.4770,99.4770,99.2770,99.3910,12308140,1222517470
2022-12-08,99.3910,99.6000,99.3910,99.5700,14901630,1483081506
2022-12-09,99.5200,99.5260,99.4230,99.4380,9468620,942127005
2022-12-12,99.4380,99.5350,99.3900,99.4590,13820340,1375096904
2022-12-13,99.4590,99.5080,99.1320,99.3470,17281220,1714559696
2022-12-14,99.3970,99.7090,99.3120,99.5880,22970240,2285392023
2022-12-15,99.6380,99.6380,99.4200,99.4590,18229710,1814018516
2022-12-16,99.4980,99.5080,99.3810,99.4360,20343330,2022699354
2022-12-19,99.3870,99.6750,99.3870,99.5690,17503550,1743316505
2022-12-20,99.5950,99.6080,99.4520,99.4740,16533130,1644979336
2022-12-21,99.4250,99.5340,99.4200,99.4990,18796830,1869345896
2022-12-22,99.4990,99.6990,99.4550,99.6030,22420730,2232897009
2022-12-23,99.6520,99.7650,99.5560,99.7200,22302250,2221707279
2022-12-26,99.6800,99.7700,99.6130,99.6220,20081910,2001512472
2022-12-27,99.6260,99.6720,99.5060,99.5140,24869720,2477081941
2022-12-28,99.5000,99.6330,99.4910,99.6240,23360740,2324844552
2022-12-29,99.6500,99.6960,99.6110,99.6280,13226120,1317860482
2022-12-30,99.6300,99.9100,99.6300,99.8390,24047520,2397589108
2023-01-03,99.7000,99.7400,99.4920,99.5360,15658240,1560275906
2023-01-04,99.6230,99.8390,99.6000,99.7820,23322363,2327035005
2023-01-05,99.7820,99.8250,99.7350,99.7980,28604770,2853944824
2023-01-06,99.8480,99.8480,99.6400,99.6750,18928360,1886681836
2023-01-09,99.7250,99.7550,99.6450,99.7520,20912490,2085295226
2023-01-10,99.8000,99.8000,99.7020,99.7200,17665950,1761589231
2023-01-11,99.6740,99.6750,99.5790,99.6200,15734610,1567151217
