name,family,exit_regime,status,n_trades,oos_trades,annual_return,sharpe,max_drawdown,win_rate,oos_sharpe,oos_annual_return,oos_max_drawdown,i_bar,vi_bar,g1_pass,sleeve_tag,x2_full_sharpe,x2_oos_sharpe,max_corr,note
rand_default_p0.05_s40,random_baseline,default,ok,839,245,-0.0412,-0.4166,-0.3206,0.5304,-0.0725,-0.0147,-0.0948,,,False,,,,,p=0.05 seed=40040
rand_default_p0.05_s41,random_baseline,default,ok,861,258,-0.035,-0.3315,-0.3068,0.5366,0.2616,0.0209,-0.0988,,,False,,,,,p=0.05 seed=40041
rand_default_p0.05_s42,random_baseline,default,ok,869,249,-0.0235,-0.2545,-0.2962,0.542,0.3891,0.0318,-0.1041,,,False,,,,,p=0.05 seed=40042
rand_default_p0.05_s43,random_baseline,default,ok,870,268,0.0283,0.2844,-0.2267,0.5517,0.4453,0.0291,-0.048,,,False,,,,,p=0.05 seed=40043
rand_default_p0.05_s44,random_baseline,default,ok,851,276,0.0035,0.083,-0.2288,0.5558,0.228,0.0175,-0.1093,,,False,,,,,p=0.05 seed=40044
rand_default_p0.05_s45,random_baseline,default,ok,874,247,-0.0349,-0.3698,-0.3127,0.5343,0.0897,0.0039,-0.0964,,,False,,,,,p=0.05 seed=40045
rand_default_p0.05_s46,random_baseline,default,ok,810,251,0.0048,0.104,-0.1725,0.5395,0.2607,0.0178,-0.0906,,,False,,,,,p=0.05 seed=40046
rand_default_p0.05_s47,random_baseline,default,ok,827,253,-0.0439,-0.3862,-0.4113,0.5369,0.5562,0.058,-0.0817,,,False,,,,,p=0.05 seed=40047
rand_default_p0.05_s48,random_baseline,default,ok,878,266,-0.0029,0.0392,-0.3299,0.5376,0.6872,0.0557,-0.08,,,False,,,,,p=0.05 seed=40048
rand_default_p0.05_s49,random_baseline,default,ok,909,269,-0.0312,-0.2972,-0.315,0.5424,0.3851,0.0361,-0.0692,,,False,,,,,p=0.05 seed=40049
rand_ce_p0.02_s0,random_baseline,ce,ok,532,164,0.0145,0.2452,-0.1721,0.6128,1.2862,0.0938,-0.0759,,,False,,,,,p=0.02 seed=40050
rand_ce_p0.02_s1,random_baseline,ce,ok,558,167,-0.009,-0.082,-0.2463,0.5896,0.2026,0.0135,-0.083,,,False,,,,,p=0.02 seed=40051
rand_ce_p0.02_s2,random_baseline,ce,ok,563,169,0.0236,0.3922,-0.123,0.611,0.6531,0.0459,-0.0657,,,False,,,,,p=0.02 seed=40052
rand_ce_p0.02_s3,random_baseline,ce,ok,534,175,-0.0205,-0.2113,-0.2461,0.5805,0.3236,0.027,-0.123,,,False,,,,,p=0.02 seed=40053
rand_ce_p0.02_s4,random_baseline,ce,ok,561,172,0.0103,0.1909,-0.1336,0.6168,0.59,0.0421,-0.0661,,,False,,,,,p=0.02 seed=40054
rand_ce_p0.02_s5,random_baseline,ce,ok,565,176,0.0033,0.0807,-0.1902,0.5788,-0.3106,-0.0275,-0.158,,,False,,,,,p=0.02 seed=40055
rand_ce_p0.02_s6,random_baseline,ce,ok,528,165,-0.0337,-0.4277,-0.2827,0.5511,0.1321,0.0077,-0.1158,,,False,,,,,p=0.02 seed=40056
rand_ce_p0.02_s7,random_baseline,ce,ok,542,166,-0.0129,-0.1385,-0.1456,0.5664,-0.1786,-0.0208,-0.0964,,,False,,,,,p=0.02 seed=40057
rand_ce_p0.02_s8,random_baseline,ce,ok,607,165,0.0214,0.2673,-0.2702,0.5865,0.7598,0.0513,-0.0413,,,False,,,,,p=0.02 seed=40058
rand_ce_p0.02_s9,random_baseline,ce,ok,606,173,0.0255,0.3295,-0.2135,0.6106,0.8789,0.0597,-0.0541,,,False,,,,,p=0.02 seed=40059
rand_ce_p0.02_s10,random_baseline,ce,ok,571,175,-0.0218,-0.2097,-0.3494,0.5762,1.3945,0.1328,-0.074,,,False,,,,,p=0.02 seed=40060
rand_ce_p0.02_s11,random_baseline,ce,ok,570,166,0.0002,0.0362,-0.1699,0.5754,-0.0773,-0.0092,-0.0946,,,False,,,,,p=0.02 seed=40061
rand_ce_p0.02_s12,random_baseline,ce,ok,554,169,-0.0039,-0.0176,-0.2022,0.5866,0.626,0.0478,-0.0571,,,False,,,,,p=0.02 seed=40062
rand_ce_p0.02_s13,random_baseline,ce,ok,590,170,-0.0176,-0.1709,-0.331,0.5746,0.8101,0.076,-0.0909,,,False,,,,,p=0.02 seed=40063
rand_ce_p0.02_s14,random_baseline,ce,ok,606,171,0.0298,0.4696,-0.1133,0.6436,0.6938,0.0449,-0.0736,,,False,,,,,p=0.02 seed=40064
rand_ce_p0.02_s15,random_baseline,ce,ok,563,187,-0.019,-0.1803,-0.2958,0.611,0.3181,0.0282,-0.0942,,,False,,,,,p=0.02 seed=40065
rand_ce_p0.02_s16,random_baseline,ce,ok,582,181,0.0278,0.4677,-0.1891,0.6186,1.0667,0.0727,-0.0652,,,False,,,,,p=0.02 seed=40066
