code,day,open,high,low,close,volume,amount
513100,2026-09-07 14:47:00,2.236,2.237,2.236,2.236,128000,286272.4038
513100,2026-09-07 14:48:00,2.237,2.237,2.236,2.237,425300,951040.7284
513100,2026-09-07 14:49:00,2.237,2.237,2.236,2.236,370300,828173.4028
513100,2026-09-07 14:50:00,2.237,2.237,2.235,2.236,625300,1398158.3172
513100,2026-09-07 14:51:00,2.236,2.237,2.235,2.236,1902900,4254750.3299
513100,2026-09-07 14:52:00,2.236,2.237,2.236,2.237,1333100,2982065.0959
513100,2026-09-07 14:53:00,2.237,2.237,2.236,2.237,924900,2068299.7453
513100,2026-09-07 14:54:00,2.237,2.237,2.236,2.237,483600,1081640.1966
513100,2026-09-07 14:55:00,2.237,2.238,2.236,2.238,1889800,4227560.0085
513100,2026-09-07 14:56:00,2.238,2.238,2.236,2.237,1570000,3511834.73
513100,2026-09-07 14:57:00,2.237,2.237,2.235,2.237,1186600,2653618.872
513100,2026-09-07 15:00:00,2.236,2.236,2.236,2.236,1920300,4293790.9312
